# iterator, reward, timestamp 
1,-63.93781144555437,1647496648.5187905
2,-27.929199133682523,1647496651.6247468
3,-25.42784139700142,1647496654.630957
4,-26.509962526848476,1647496657.6362927
5,-29.659463440873736,1647496660.639578
6,-103.59643067247367,1647496663.7468379
7,-84.88297106057647,1647496666.853835
8,-103.93619537353516,1647496671.9610329
9,-101.75669193267822,1647496674.9648662
10,-84.36598440557438,1647496678.0715652
11,-101.98006674733233,1647496681.1772847
12,-127.32911109924318,1647496685.2850485
13,-105.66125930010499,1647496689.3909068
14,-125.35119056701662,1647496692.4988496
15,-104.5936681273072,1647496697.6085184
16,-83.94735398796706,1647496701.7158227
17,-101.04501247406006,1647496705.8222165
18,-83.184776678253,1647496708.9347312
19,-104.49374958508402,1647496713.0415852
20,-104.13950393122282,1647496717.0464122
21,-84.26581732799934,1647496720.1535485
22,-105.11950662553524,1647496723.260794
23,-104.75826279814711,1647496730.2691104
24,-68.34135777825043,1647496733.3748639
25,-47.59998575227495,1647496736.379415
26,-105.27488891767668,1647496740.4852028
27,-105.39458271381365,1647496747.4950335
28,-83.44927380737494,1647496750.5996351
29,-82.59644559464253,1647496753.6041842
30,-110.18796761973947,1647496757.7126546
31,-69.873615464647,1647496760.8190267
32,-51.15560616814644,1647496763.8230484
33,-37.05174654354139,1647496766.826449
34,-26.74566166430618,1647496769.8307047
35,-28.170278075450444,1647496772.8342795
36,-27.279329138168386,1647496775.8376327
37,-26.640706563159714,1647496778.8425307
38,-27.7216772004792,1647496781.8469663
39,-26.67764929496197,1647496784.8515592
40,-26.593871731645027,1647496787.8563151
41,-25.74321270750482,1647496790.8602726
42,-26.88349618139577,1647496793.8644047
43,-26.514581735216282,1647496796.8679876
44,-27.599247878950557,1647496799.8721972
45,-25.813872467671814,1647496802.8753948
46,-33.81299334685436,1647496805.879633
47,-25.99409431930856,1647496808.883522
48,-26.0831682865719,1647496811.8885646
49,-26.329805252883762,1647496814.8919234
50,-27.248465101085674,1647496817.8958774
51,-25.57567713473706,1647496820.8997643
52,-25.574079677786376,1647496823.903655
53,-29.169888189285704,1647496826.9066522
54,-26.330951770732877,1647496829.9110966
55,-25.50516976788559,1647496832.9159904
56,-25.96457807354723,1647496835.9192848
57,-27.337656683634066,1647496838.9233255
58,-27.69207867090184,1647496841.9277961
59,-27.2230621864866,1647496844.9315345
60,-25.817771699184362,1647496847.9356556
61,-25.487003583113964,1647496850.9391391
62,-27.455961235417607,1647496853.9430492
63,-28.476066416803743,1647496856.9472072
64,-26.155438689765834,1647496859.9504645
65,-26.823169055008382,1647496862.9555163
66,-27.73385817063393,1647496865.9591365
67,-34.23881073894294,1647496868.961895
68,-26.424086514993153,1647496871.9663641
69,-25.100636099793412,1647496874.9710274
70,-29.63100509679541,1647496877.9749267
71,-27.07960580395829,1647496880.9777255
72,-26.48077760665073,1647496883.9827454
73,-27.27729889181886,1647496886.986275
74,-26.55425734723349,1647496889.9904056
75,-26.40236042804625,1647496892.9941683
76,-27.512803650281647,1647496895.9985192
77,-27.825396899794548,1647496899.0007708
78,-28.0970513725758,1647496902.0059009
79,-25.837116324850424,1647496905.0110247
80,-25.941183278375668,1647496908.017827
81,-35.50195875718536,1647496911.0237238
82,-26.5368014510912,1647496914.0306025
83,-26.085613803037926,1647496917.0363646
84,-26.856644967985137,1647496920.045029
85,-28.148539428653013,1647496923.048827
86,-27.259202453320736,1647496926.0559564
87,-27.549477593872727,1647496929.0597818
88,-26.992168049301224,1647496932.065259
89,-28.32491814554441,1647496935.0714068
90,-26.594136824639605,1647496938.076678
91,-26.513804635254477,1647496941.0827513
92,-28.465606440982423,1647496944.0868723
93,-26.38700564503243,1647496947.0942252
94,-27.004567502685187,1647496950.1000426
95,-26.146875978302226,1647496953.1117415
96,-25.78712385265972,1647496956.1160288
97,-26.603081327482013,1647496959.1217167
98,-27.577247067865382,1647496962.1284747
99,-27.079774852702016,1647496965.135092
100,-28.02601859182335,1647496968.1398785
