# iterator, reward_latency, reward_throughput, timestamp 
1,94.30015087127686,1069.3826703499492,1655393873.5346384
2,52.609801292419434,957.128614155787,1655393877.0110645
3,73.47718874613444,959.0409590419258,1655393880.4538531
4,101.02880001068115,958.0838323349398,1655393883.9142826
5,74.20722643534343,1069.2234673197045,1655393887.390222
6,93.81659825642903,959.6803196790928,1655393890.8294976
7,93.77992153167725,957.128614155787,1655393893.851741
8,95.50782044728597,958.0838323349398,1655393898.3155174
9,73.85047276814778,958.0838323349398,1655393901.7770472
10,73.89640808105469,958.0838323349398,1655393904.7808626
11,99.11668300628662,958.0838323349398,1655393912.228427
12,92.04832712809245,957.4476544912947,1655393915.6874917
13,98.61385822296143,959.0409590372784,1655393922.1487958
14,91.4458433787028,957.1286141604156,1655393927.613388
15,127.22504138946533,958.0838323349398,1655393932.0737698
16,55.045882860819496,957.1286141604156,1655393935.5362391
17,99.43461418151855,958.0838323349398,1655393939.9965713
18,93.74276796976726,957.7660624550268,1655393943.4571311
19,94.08481915791829,957.128614155787,1655393948.9370985
20,54.76613839467367,958.0838323349398,1655393952.3967013
21,72.24543889363606,958.0838323349398,1655393958.8558702
22,94.72854932149251,959.0409590442492,1655393965.3151863
23,98.43838214874268,957.1286141534725,1655393968.7810833
24,127.49171257019043,958.0838323349398,1655393972.2281227
25,126.79994106292725,958.0838323349398,1655393975.2483723
26,75.03159840901692,958.0838323349398,1655393978.6944857
27,91.39811992645264,958.403510749638,1655393983.173808
28,71.49402300516765,958.0838323349398,1655393988.6364338
29,126.44493579864502,957.1286141534725,1655393992.0960667
30,73.60208034515381,958.0838323349398,1655393995.5567255
31,71.65225346883138,1069.8602794406827,1655394000.01871
32,90.2096430460612,957.765426281403,1655394003.4614375
33,93.40333938598633,958.0838323349398,1655394007.9247293
34,94.3451722462972,1181.3183204859365,1655394011.3838372
35,62.53596146901449,955.8581594001995,1655394014.8623135
36,129.62698936462402,959.0409590372784,1655394023.3133314
37,100.07381439208984,958.0838323349398,1655394027.792504
38,25.831302007039387,958.4028745760143,1655394031.231404
39,93.20918718973796,958.0838323349398,1655394034.6933384
40,93.78508726755778,957.4470202139615,1655394039.700533
41,92.11448828379314,958.0838323349398,1655394043.1771162
42,74.4322141011556,957.1286141581013,1655394046.6228106
43,91.58988793690999,1180.777030189354,1655394052.0849428
44,92.19427903493245,956.4937029688166,1655394056.5587897
45,93.46322218577068,958.0838323349398,1655394061.5467858
46,74.2799441019694,957.4470202139615,1655394066.0050056
47,74.5315154393514,958.7219168031655,1655394072.4772134
48,93.50772698720296,959.0409590396021,1655394075.924921
49,100.07691383361816,958.0838323418969,1655394079.386429
50,25.812069574991863,958.0838323349398,1655394082.8451312
51,24.66889222462972,958.7219168078128,1655394085.8485432
52,122.6118803024292,957.1286141604156,1655394090.3117394
53,96.16653124491374,958.0838323349398,1655394094.7725034
54,56.67515595753988,959.0409590372784,1655394098.2267299
55,45.69900035858154,958.0838323349398,1655394101.2294922
56,92.64914194742839,959.0409590372784,1655394106.6896827
57,127.28571891784668,957.1286141604156,1655394114.1489997
58,94.64418888092041,959.0409590372784,1655394119.6083715
59,126.67298316955566,958.0838323349398,1655394124.0661404
60,90.7117525736491,957.7660624550268,1655394127.5235207
61,72.42949803670247,958.0838323349398,1655394130.9817803
62,33.92167886098226,957.4470202185904,1655394134.4431248
63,26.49410565694173,956.8114766476498,1655394137.445993
64,20.365675290425617,957.7660624550268,1655394140.4491222
65,24.40778414408366,958.0838323349398,1655394143.4484758
66,25.997201601664226,958.4028745713763,1655394146.452085
67,26.181896527608234,959.0409590419257,1655394149.4571288
68,26.16878350575765,958.0838323349398,1655394152.4602354
69,24.32541052500407,957.7654262767651,1655394155.464982
70,25.627533594767254,958.0838323349398,1655394158.46818
71,24.570902188618977,958.0838323349398,1655394161.4848266
72,25.414109230041504,959.0409590396021,1655394164.4688067
73,25.72019894917806,958.0838323349398,1655394167.4703617
74,23.815194765726726,955.8581594025048,1655394170.4741075
75,25.122205416361492,959.0409590372784,1655394173.481534
76,27.313232421875,958.0838323349398,1655394176.4821382
77,25.038401285807293,959.0409590419257,1655394179.4840446
78,28.647541999816895,957.4470202139615,1655394182.4923725
79,21.44745985666911,958.0838323349398,1655394185.490574
80,25.63345432281494,958.7225548945979,1655394188.4982998
81,26.099999745686848,958.4028745713763,1655394191.502045
82,25.148908297220867,958.0838323349398,1655394194.5009875
83,20.888209342956543,955.2238805995045,1655394197.5095348
84,26.688814163208008,958.0838323349398,1655394200.5081177
85,26.172399520874023,958.0838323349398,1655394203.5146258
86,25.19853909810384,959.0409590372784,1655394206.5133622
87,28.240561485290527,957.1286141534725,1655394209.515834
88,26.852011680603027,958.0838323349398,1655394212.5200574
89,25.653402010599773,958.0838323349398,1655394215.5258782
90,23.70444933573405,958.0838323349398,1655394218.5261667
91,28.752644856770832,1070.9290709280979,1655394221.5297687
92,25.201598803202312,957.1286141534725,1655394224.5318959
93,24.303595225016277,958.0838323349398,1655394227.5381124
94,23.80657196044922,958.0838323349398,1655394230.5396173
95,25.220354398091633,1070.9290709280979,1655394233.5391324
96,28.81038188934326,958.0838323349398,1655394236.54246
97,23.774345715840656,958.0838323349398,1655394239.545494
98,22.527654965718586,958.0838323349398,1655394242.5515015
99,25.147120157877605,958.0838323349398,1655394245.550185
100,23.779789606730144,957.4470202139615,1655394248.5530028
101,24.940649668375652,957.1286141534725,1655394251.559344
102,23.345947265625,958.0838323349398,1655394254.559351
103,26.94845199584961,959.0409590372784,1655394257.561007
104,24.23425515492757,958.0838323349398,1655394260.5690467
105,25.40735403696696,960.0,1655394263.568162
106,26.87358856201172,958.0838323349398,1655394266.5737605
107,28.78713607788086,958.0838323349398,1655394269.575508
108,25.722265243530273,959.0409590372784,1655394272.5748582
109,24.092753728230793,958.0838323349398,1655394275.5759203
110,25.292833646138508,958.0838323349398,1655394278.5802805
111,25.00283718109131,959.3606393628329,1655394281.582512
112,20.027558008829754,958.0838323349398,1655394284.5848317
113,21.868427594502766,958.0838323349398,1655394287.5874825
114,24.03589089711507,958.4028745713763,1655394290.5952106
115,20.46358585357666,959.0409590372784,1655394293.5936465
116,26.34580930074056,958.0838323349398,1655394296.6025548
117,28.72288227081299,958.7219168078128,1655394299.6167898
118,25.39833386739095,958.7219168031655,1655394302.6016338
119,24.885813395182293,1068.7936191457975,1655394305.6083295
120,24.51785405476888,959.0409590396021,1655394308.607628
121,24.001518885294598,957.1286141581013,1655394311.6129074
122,22.745331128438313,957.1286141581013,1655394314.6164124
123,24.446646372477215,957.128614155787,1655394317.6195102
124,27.315338452657063,958.0838323349398,1655394320.623802
125,27.05550193786621,958.0838323349398,1655394323.6231325
126,23.03155263264974,957.1286141534725,1655394326.6307974
127,20.515084266662598,959.0409590442492,1655394329.629408
128,25.263865788777668,957.7654262744508,1655394332.6322043
129,23.233453432718914,957.7654262767651,1655394335.6378484
130,21.206061045328777,957.1286141534725,1655394338.6434453
131,25.443553924560547,958.4028745713763,1655394341.6478832
132,24.786710739135742,958.7219168031655,1655394344.6625986
133,21.76996072133382,957.1286141604156,1655394347.6485949
134,21.97595437367757,958.0838323349398,1655394350.6714735
135,24.19432004292806,958.0838323349398,1655394353.6598756
136,28.69876225789388,958.0838323349398,1655394356.6613908
137,25.119463602701824,957.4470202185904,1655394359.6801288
138,24.696906407674152,958.0838323349398,1655394362.6790001
139,23.82846673329671,958.0838323349398,1655394365.6648521
140,25.043010711669922,1069.8602794406827,1655394368.670992
141,21.365006764729817,958.0838323349398,1655394371.6737137
142,24.518926938374836,958.4028745690526,1655394374.6742158
143,24.564266204833984,959.3612774449799,1655394377.6759238
144,23.19459120432536,959.0409590442492,1655394380.6823006
145,27.165532112121582,958.0838323349398,1655394383.6831863
146,24.597883224487305,957.7654262744508,1655394386.6885304
147,24.64727560679118,1069.8602794406827,1655394389.7040956
148,25.239427884419758,958.4028745760143,1655394392.6898777
149,25.061845779418945,959.0409590419257,1655394395.6932347
150,24.911880493164062,959.0409590419257,1655394398.693272
151,26.79268519083659,1069.8602794406827,1655394401.697553
152,25.49310525258382,959.0409590419257,1655394404.6989007
153,23.639599482218426,957.1286141604156,1655394407.7014637
154,25.26390552520752,959.0409590442492,1655394410.7246592
155,24.87639586130778,959.0409590396021,1655394413.7104397
156,25.553584098815918,958.7219168078128,1655394416.7087133
157,24.901787439982098,958.0838323349398,1655394419.7120445
158,24.64171250661214,958.7219168078128,1655394422.7191818
159,26.42500400543213,960.0,1655394425.7280338
160,25.03379185994466,959.0409590372784,1655394428.7303696
161,24.777770042419434,959.0409590372784,1655394431.7307532
162,23.96504084269206,957.1286141604156,1655394434.743071
163,26.53356393178304,959.3606393581855,1655394437.7475946
164,26.454448699951172,957.7654262744508,1655394440.7515545
165,23.348450660705566,957.7654262767651,1655394443.7596557
166,24.235328038533527,958.0838323349398,1655394446.7631497
167,25.872349739074707,1070.9290709249608,1655394449.762187
168,27.953227361043293,959.0409590372784,1655394452.763847
169,23.85234832763672,958.0838323349398,1655394455.767927
170,24.657686551411945,957.4470202185904,1655394458.7739635
171,24.78007475535075,957.1286141534725,1655394461.7940192
172,28.671979904174805,959.0409590372784,1655394464.7806432
173,21.10155423482259,957.7660624527033,1655394467.7799914
174,24.33355649312337,956.1752988040048,1655394470.7820547
175,24.690548578898113,1070.9290709249608,1655394473.7852175
176,20.298043886820476,1069.8602794406827,1655394476.7882626
177,24.60666497548421,959.0409590396021,1655394479.7893698
178,24.791638056437176,958.0838323349398,1655394482.791435
179,25.050759315490723,958.4028745713763,1655394485.7931926
180,6.3782533009847,958.0838323349398,1655394488.7997658
181,23.772239685058594,958.0838323349398,1655394491.8035946
182,24.645527203877766,957.7654262744508,1655394494.803807
183,23.996829986572266,958.0838323349398,1655394497.8071487
184,21.291653315226238,1069.8602794406827,1655394500.8095744
185,21.800915400187176,958.0838323349398,1655394503.8160472
186,25.342702865600586,959.0409590442492,1655394506.8317423
187,23.77160390218099,957.7654262744508,1655394509.8240466
188,25.841514269510906,957.128614155787,1655394512.8255715
189,24.061957995096844,957.1286141534725,1655394515.8316085
190,20.41606108347575,958.0838323349398,1655394518.831889
191,22.189021110534668,957.7654262767651,1655394521.8517182
192,25.297880172729492,958.403510749638,1655394524.8554091
193,24.821360905965168,959.3606393628329,1655394527.8380651
194,22.389928499857586,956.8114766476498,1655394530.8451965
195,23.971716562906902,958.0838323349398,1655394533.8662975
196,24.459044138590496,1069.4304312621468,1655394536.8701673
