# iterator, reward, timestamp 
1,-107.7755691911077,1647858103.6437442
2,-80.39343561781625,1647858107.1028874
3,-102.47262681471209,1647858111.5633192
4,-130.4858922958374,1647858116.0235589
5,-104.20538962694914,1647858119.483987
6,-104.03765978077138,1647858123.4908364
7,-102.84247903212798,1647858128.9539337
8,-82.77899354336235,1647858132.41312
9,-82.67144145141292,1647858135.8757448
10,-40.852816234170206,1647858139.3394732
11,-103.07498917358448,1647858143.8054338
12,-85.22623527665205,1647858147.2655163
13,-127.37715244293213,1647858150.7285733
14,-100.52227973937988,1647858156.1930275
15,-27.203968555417877,1647858159.6539454
16,-125.62477588653564,1647858163.1143854
17,-68.81377618906389,1647858166.5746593
18,-81.121879730382,1647858170.0363472
19,-98.17874431610107,1647858173.49761
20,-26.12883476700072,1647858176.9581733
21,-101.55202912589282,1647858180.4170864
22,-80.81455681241056,1647858184.8800733
23,-80.93621355495792,1647858189.3494787
24,-126.42467021942139,1647858192.8126037
25,-99.92844383622274,1647858196.2733006
26,-101.76102980535106,1647858199.7344325
27,-103.90377044677734,1647858203.1987448
28,-83.78945892444334,1647858208.6605225
29,-105.00360164892211,1647858213.1207902
30,-66.19795143288543,1647858216.5839007
31,-83.78986628789154,1647858220.0466077
32,-102.29663620581537,1647858231.5199974
33,-83.88221826084342,1647858236.9885023
34,-102.66232490539551,1647858240.448777
35,-101.49264335632324,1647858244.4529204
36,-85.55588108837016,1647858248.9164095
37,-104.60798089437576,1647858253.378647
38,-70.78374302034756,1647858256.8448808
39,-106.02338218773346,1647858260.3043015
40,-104.36114482999787,1647858263.307616
41,-105.32369785850835,1647858266.7696416
42,-68.99258216582778,1647858270.229148
43,-51.16158370608913,1647858273.2319565
44,-101.72498226165771,1647858277.6920104
45,-105.3741480144662,1647858282.155363
46,-99.72631931304932,1647858289.6205711
47,-101.6984362268251,1647858295.0873826
48,-102.14340686798096,1647858298.5505211
49,-26.2943276959961,1647858302.0099297
50,-26.518636019888753,1647858305.014103
51,-26.289274399812076,1647858308.01935
52,-29.198689071873055,1647858311.0234263
53,-27.454639977097898,1647858314.0286252
54,-31.164843674643127,1647858317.0339515
55,-24.441239118999135,1647858320.0388372
56,-23.978711319056146,1647858323.0424185
57,-24.18709794004404,1647858326.0466743
58,-23.854213061202053,1647858329.0512023
59,-26.66733425841725,1647858332.0558085
60,-27.680030242708018,1647858335.0611167
61,-29.930703414672376,1647858338.06574
62,-27.501234834825222,1647858341.069702
63,-27.30890599602513,1647858344.074052
64,-32.375043774485505,1647858347.0796192
65,-23.78616800570712,1647858350.0841627
66,-26.692472637199216,1647858353.0885377
67,-22.6562986562333,1647858356.0925243
68,-24.49124386727033,1647858359.0966296
69,-26.43522532257023,1647858362.1001976
70,-22.90993415764838,1647858365.105011
