# iterator, reward_latency, reward_throughput, timestamp 
1,123.92717599868774,1125.582294076808,1656373035.7950172
2,92.6429033279419,958.0838323353338,1656373040.2531188
3,101.04310512542725,958.0838323353204,1656373043.7055464
4,94.16484832763672,958.0838323353338,1656373047.14923
5,93.09534231821696,958.0838323353338,1656373051.6266956
6,56.564728418986,957.1286141575273,1656373055.0695872
7,93.52493286132812,957.4470202167962,1656373060.5479152
8,127.69830226898193,1293.4131736526822,1656373065.993299
9,95.18341223398845,1405.1896207584896,1656373070.4535127
10,95.38523356119792,957.765426276056,1656373075.4583766
11,94.84612941741943,958.0838323353338,1656373079.9381466
12,75.22849241892497,957.1286141575138,1656373087.399831
