1,0.8437436744592274,embb,1660969648.0910797
2,0.842146617391987,urllc,1660969651.189745
3,-0.5669710473947401,embb,1660969655.300988
4,0.8455332268818915,urllc,1660969659.4091938
5,0.823413987394827,mmtc,1660969669.5242782
6,-0.5642367877594786,mmtc,1660969675.6329846
7,-0.5387840867402091,embb,1660969679.7406657
8,0.8463873559113901,urllc,1660969682.8470995
9,0.8461340030237889,urllc,1660969686.9544659
10,0.8483393182209477,urllc,1660969691.0587378
11,-0.5118294925637492,mmtc,1660969694.1626163
12,-0.5172110639035101,embb,1660969702.2772167
13,-1.0,urllc,1660969708.3835735
14,0.8503976356387163,embb,1660969714.4933019
15,0.8491189421094009,urllc,1660969720.604522
16,0.8508944839977821,mmtc,1660969723.7071316
17,0.8513139567627017,mmtc,1660969732.8196917
18,0.8507521966526898,mmtc,1660969736.9274926
19,-1.0,urllc,1660969741.031085
20,0.8533499011753397,urllc,1660969747.1431093
21,-1.0,urllc,1660969752.2496557
22,0.8553891385914713,urllc,1660969757.3597245
23,0.8559374738074191,embb,1660969767.4646466
24,0.8551412119592299,mmtc,1660969772.5788546
25,-0.4250665004706588,mmtc,1660969789.7011635
26,-0.43175618619224754,embb,1660969793.8035405
27,-0.4031400410737379,embb,1660969797.9118176
28,-0.4099888851289259,embb,1660969806.022717
29,-0.3822098970469531,mmtc,1660969812.1311417
30,0.861083843227178,mmtc,1660969818.236998
31,0.8604342624485161,urllc,1660969825.3670456
32,-1.0,urllc,1660969829.4734883
33,0.8319842634865704,embb,1660969836.5771236
34,0.753832999810977,urllc,1660969842.7842388
35,0.8538251405030852,urllc,1660969856.8066056
36,-0.5719179092405605,mmtc,1660969859.9036462
37,-1.0,urllc,1660969864.017014
38,-0.7174490500397563,embb,1660969876.1330402
39,0.8532601367491289,mmtc,1660969879.235967
40,-0.47191078881394,embb,1660969882.3292985
41,-0.4687276943193899,embb,1660969886.433928
42,-0.46859353240404444,embb,1660969889.547146
43,-0.47208617317416446,embb,1660969893.6452436
44,-0.4746076923173115,embb,1660969908.7810051
45,-0.47922280050744487,embb,1660969912.8699377
46,0.8606496243946752,urllc,1660969916.983644
47,-0.48500610778869424,embb,1660969928.109255
48,-0.4634536056896696,mmtc,1660969937.2229168
49,-0.46813027856428074,mmtc,1660969943.31421
50,0.8534477918331543,embb,1660969951.432631
51,-1.0,urllc,1660969990.586171
52,-0.49850422755015894,mmtc,1660969995.6780732
53,-0.5111146113598811,embb,1660969999.7970762
54,-1.0,urllc,1660970004.9072323
