1,-0.5074776465052083,embb,1660969648.0870214
2,0.0013866666825575133,urllc,1660969651.185442
3,-0.7012869530469801,embb,1660969655.2970521
4,-0.0044391217564400285,urllc,1660969659.4053352
5,1.0,mmtc,1660969669.5204346
6,1.0,mmtc,1660969675.6292703
7,-0.7016122177224167,embb,1660969679.7369688
8,-0.0036862453226470387,urllc,1660969682.8434677
9,-0.009983727985697022,urllc,1660969686.9498894
10,-0.002122829117308526,urllc,1660969691.0547376
11,1.0,mmtc,1660969694.1587987
12,-0.7023258967105331,embb,1660969702.2728753
13,-0.005194354395468409,urllc,1660969708.3788354
14,-0.40214236014503585,embb,1660969714.4895563
15,-0.004182120305654282,urllc,1660969720.5995088
16,1.0,mmtc,1660969723.7031558
17,1.0,mmtc,1660969732.8141134
18,1.0,mmtc,1660969736.9205935
19,-0.004582834331290176,urllc,1660969741.026614
20,-0.007814492753295228,urllc,1660969747.1380014
21,-0.00489286825920719,urllc,1660969752.2459126
22,-0.0071998603594273635,urllc,1660969757.355719
23,-0.402313910089878,embb,1660969767.460115
24,1.0,mmtc,1660969772.5737953
25,1.0,mmtc,1660969789.695749
26,-0.7008237973603435,embb,1660969793.799315
27,-0.7001855333102126,embb,1660969797.9077854
28,-0.7005556230410199,embb,1660969806.017433
29,1.0,mmtc,1660969812.127283
30,1.0,mmtc,1660969818.233224
31,0.00027029789904458446,urllc,1660969825.363195
32,-0.006663489537805319,urllc,1660969829.4696546
33,-0.4709714498137894,embb,1660969836.5731773
34,-0.11948686406208063,urllc,1660969842.7483525
35,-0.10905948758074036,urllc,1660969856.8028405
36,1.0,mmtc,1660969859.9000022
37,-0.11934578547317456,urllc,1660969864.0132573
38,-0.735132934131769,embb,1660969876.1282113
39,1.0,mmtc,1660969879.2310748
40,-0.7359268442850443,embb,1660969882.3241715
41,-0.738284105474,embb,1660969886.4301898
42,-0.7358127679727199,embb,1660969889.5431964
43,-0.7360765689800987,embb,1660969893.6411724
44,-0.7355784431137599,embb,1660969908.7753277
45,-0.7364713421379263,embb,1660969912.8659863
46,-0.11828733413855405,urllc,1660969916.9763975
47,-0.7356452319687573,embb,1660969928.1049774
48,1.0,mmtc,1660969937.2191985
49,1.0,mmtc,1660969943.310519
50,-0.46252012908385554,embb,1660969951.428871
51,-0.11837371411025494,urllc,1660969990.581021
52,1.0,mmtc,1660969995.6739428
53,-0.734036854705383,embb,1660969999.7930808
54,-0.1157302711973957,urllc,1660970004.9019136
55,-0.11484938929057059,urllc,1660970009.0075238
56,-0.114238490717423,urllc,1660970016.116213
57,-0.1186572285805461,urllc,1660970020.2216518
58,1.0,mmtc,1660970032.3228693
59,1.0,mmtc,1660970035.4422858
60,1.0,mmtc,1660970042.5370984
61,-0.7354986483318807,embb,1660970048.6629057
62,1.0,mmtc,1660970060.7858038
63,-0.11541199186717889,urllc,1660970064.8876777
64,-0.11647818847796694,urllc,1660970073.9938595
65,-0.13636614751530052,urllc,1660970077.0968063
66,1.0,mmtc,1660970081.210096
67,-0.7386390001072314,embb,1660970087.297754
68,-0.4707525873612729,embb,1660970094.4280932
69,-0.11578172720531762,urllc,1660970097.5325406
70,-0.46951818786247634,embb,1660970100.6378338
71,-0.1127888198568956,urllc,1660970103.7284305
72,1.0,mmtc,1660970106.8282392
73,1.0,mmtc,1660970113.9439673
74,-0.10658133333282406,urllc,1660970117.0584068
75,-0.1166480891031747,urllc,1660970121.1730773
76,1.0,mmtc,1660970124.2528827
77,-0.46750339321337386,embb,1660970134.3675468
78,-0.12034632034649932,urllc,1660970138.4775484
79,1.0,mmtc,1660970142.5817683
80,1.0,mmtc,1660970149.7130988
81,1.0,mmtc,1660970154.8078125
82,1.0,mmtc,1660970159.9364655
83,1.0,mmtc,1660970169.0277586
84,1.0,mmtc,1660970172.1499054
85,-0.11580572188951246,urllc,1660970175.2535625
86,-0.1132000564414151,urllc,1660970185.349817
87,1.0,mmtc,1660970189.4771166
88,-0.11924445127063042,urllc,1660970196.5748377
89,1.0,mmtc,1660970209.7006636
90,-0.0006691627731472253,urllc,1660970213.793854
91,-0.11519823356946403,urllc,1660970217.9165661
92,-0.11709716945445026,urllc,1660970223.0066545
93,1.0,mmtc,1660970228.1410525
94,-0.11536694611487228,urllc,1660970233.2507322
95,-0.4455499153976388,urllc,1660970236.353447
96,1.0,mmtc,1660970239.449997
97,1.0,mmtc,1660970244.5626333
98,1.0,mmtc,1660970248.6738143
99,1.0,mmtc,1660970253.7561128
100,-0.4703887443457467,embb,1660970263.8852208
101,-0.40037197787867745,embb,1660970267.9960358
102,-0.7352113633125853,embb,1660970273.0902536
103,-0.46890802880780336,embb,1660970279.2151115
104,1.0,mmtc,1660970287.3293707
105,-0.11547335432369542,urllc,1660970290.4327524
106,-0.0013345724636913898,urllc,1660970295.5421722
107,1.0,mmtc,1660970310.6597908
108,1.0,mmtc,1660970323.7580595
109,-0.7371940059941952,embb,1660970332.8743865
110,1.0,mmtc,1660970336.9938712
111,-5.3271951410298545e-05,urllc,1660970342.0889623
112,-0.11563645934904848,urllc,1660970346.2087011
113,-0.7352161159986831,embb,1660970356.3209355
114,-0.7349871643997211,embb,1660970362.4160607
115,-0.13660306242503148,urllc,1660970366.5377529
116,-0.7008582434868206,embb,1660970372.6321433
117,1.0,mmtc,1660970376.7498822
118,-0.7342247556762044,embb,1660970380.8614085
119,1.0,mmtc,1660970384.9686372
120,1.0,mmtc,1660970388.059624
121,-0.004607561121023415,urllc,1660970392.1665819
122,1.0,mmtc,1660970397.2859728
123,-0.11646592623998085,urllc,1660970403.3772025
124,-0.734707307861803,embb,1660970410.5105724
125,-0.4697590409590592,embb,1660970415.6180785
126,-0.4009754939671158,embb,1660970418.7259266
127,-0.46944655185135054,embb,1660970423.832413
128,1.0,mmtc,1660970428.9160583
129,-0.7346099989262818,embb,1660970439.0342019
130,1.0,mmtc,1660970444.1434162
131,1.0,mmtc,1660970451.2667499
132,-0.46880730717409114,embb,1660970454.3542387
133,-0.7350615595980989,embb,1660970459.4620187
134,1.0,mmtc,1660970463.5705361
135,-0.4765684880834533,embb,1660970466.6879373
136,1.0,mmtc,1660970470.7950804
137,1.0,mmtc,1660970476.90479
138,1.0,mmtc,1660970486.0110564
139,-0.7353863295385024,embb,1660970490.1014833
140,-0.7352687380483431,embb,1660970493.206093
141,-0.0016016055329603454,urllc,1660970497.3278654
142,-0.4716353637878116,embb,1660970501.4418464
143,-0.7349100853410842,embb,1660970505.5291796
144,-0.1173402177167052,urllc,1660970511.6386614
145,1.0,mmtc,1660970515.7612135
146,0.0003266001332866338,urllc,1660970519.852161
147,-0.7334103703702959,embb,1660970522.9539075
148,-0.13454982508275642,urllc,1660970527.081663
149,1.0,mmtc,1660970531.1861434
150,-0.4701617593099884,embb,1660970535.2799816
151,-0.002300377609318743,urllc,1660970539.406405
152,1.0,mmtc,1660970543.4937928
153,-0.11492777555563984,urllc,1660970550.6057277
154,-0.10247238855672007,urllc,1660970554.7323272
155,-0.7312695812762116,embb,1660970558.8364494
156,-0.1425717615712898,urllc,1660970561.9261081
157,1.0,mmtc,1660970567.0234451
158,-0.7350956127858674,embb,1660970574.1474652
159,-0.7343459821538247,embb,1660970578.2564547
160,1.0,mmtc,1660970583.3460011
161,1.0,mmtc,1660970588.469647
162,1.0,mmtc,1660970597.5863407
163,1.0,mmtc,1660970602.6771705
164,-0.11648621770774946,urllc,1660970605.7978032
165,-0.7375808191809327,embb,1660970610.890512
166,-0.13057909986493194,urllc,1660970614.0005603
167,-0.12073120376567,urllc,1660970619.122962
168,1.0,mmtc,1660970624.4030697
169,-0.11433536557792702,urllc,1660970628.4183524
170,1.0,mmtc,1660970632.516675
171,-0.11769950560817852,urllc,1660970643.5443437
172,-0.7350772511202207,embb,1660970647.6700118
