# iterator, reward_latency, reward_throughput, timestamp 
1,79.60029443105063,1069.5899523792034,1655377061.6673105
2,56.27453327178955,1117.7644710609081,1655377065.1291184
3,47.037760416666664,958.0838323349398,1655377068.131231
4,72.27269808451335,957.7660624527034,1655377072.5932746
5,94.46926911671956,1182.4981405785304,1655377076.0514276
6,101.45258903503418,958.0838323349398,1655377079.5132835
7,99.42972660064697,1277.4451097799194,1655377082.973641
8,72.93085257212321,957.1286141604156,1655377087.433
9,132.0277452468872,958.0838323349398,1655377099.9044366
10,58.80061785380045,959.0409590372784,1655377103.3653586
11,93.83245309193929,958.0838323349398,1655377106.823634
12,57.393829027811684,958.0838323349398,1655377110.2858398
13,126.86765193939209,957.1286141604156,1655377126.7614117
14,93.57841809590657,958.4035107426765,1655377130.2223337
15,74.55050945281982,958.0838323349398,1655377134.6825817
16,100.93367099761963,958.0838323349398,1655377140.1411545
17,72.16517130533855,957.1286141581013,1655377143.602109
18,92.44958559672038,958.0838323349398,1655377148.080932
19,94.6973164876302,1180.4586241311792,1655377151.5285082
20,73.87443383534749,957.1286141604156,1655377155.0063019
21,95.07608413696289,1181.6367265464257,1655377160.4541507
22,74.54860210418701,957.1286141604156,1655377164.9145882
23,123.97313117980957,959.0409590372784,1655377168.376369
24,73.82126649220784,958.0838323349398,1655377171.8389597
25,93.05854638417561,957.128614155787,1655377175.3185642
26,127.71797180175781,959.0409590442492,1655377181.765562
27,74.50807094573975,957.1286141534725,1655377185.2276137
28,40.9242312113444,958.0838323395778,1655377188.6909537
29,97.97048568725586,959.0409590372784,1655377192.1698015
30,73.12309741973877,957.1286141581013,1655377196.612707
31,76.10344886779785,959.0409590442492,1655377199.6151388
32,93.33431720733643,1181.6367265464257,1655377204.0762317
33,51.697889963785805,959.0428713844908,1655377207.5362277
34,94.66580549875896,958.0838323349398,1655377210.9997914
35,99.95472431182861,957.1286141534725,1655377216.4656105
36,122.96319007873535,956.1752988040048,1655377219.929627
37,101.54807567596436,958.0838323349398,1655377223.3926895
38,28.92919381459554,957.7654262744508,1655377226.8530843
39,89.19990062713623,957.1286141604156,1655377230.3116398
40,95.11788686116536,958.0838323349398,1655377237.7796047
41,95.39989630381267,958.0838323349398,1655377242.240412
42,91.86720848083496,956.4930705871607,1655377246.261961
43,126.44016742706299,958.0838323349398,1655377250.721122
44,91.14325046539307,957.1286141604156,1655377254.1641958
45,118.37363243103027,1293.4131736521686,1655377257.6256092
46,126.2667179107666,958.0838323349398,1655377265.6520689
47,93.66977214813232,1182.8171828189172,1655377271.0939944
48,74.21215375264485,959.0409590396021,1655377274.5720038
49,98.37067127227783,958.0838323349398,1655377281.0202477
50,102.38289833068848,958.0838323349398,1655377285.0427237
51,93.64020824432373,1277.4451097799194,1655377297.4947305
52,73.5165278116862,958.0838323372587,1655377300.954746
53,74.13995265960693,957.128614155787,1655377304.4173772
54,75.2478837966919,958.0838323349398,1655377308.8796842
55,94.07476584116618,957.7654262767651,1655377312.3509572
56,95.2146053314209,957.4470202185903,1655377316.795695
57,101.7003059387207,958.0838323349398,1655377320.2716143
58,92.94644991556804,957.4470202185904,1655377325.7359445
59,94.57643826802571,958.0838323349398,1655377329.1823611
60,93.04543336232503,958.4028745713763,1655377332.654135
61,92.3376480738322,958.0838323349398,1655377336.6618168
62,53.06851863861084,957.1286141534725,1655377340.1043687
63,43.30058892567953,958.0838323349398,1655377343.1273096
64,31.600276629130047,958.0838323349398,1655377346.1144536
65,25.019129117329914,958.0838323349398,1655377349.1171966
66,25.612910588582356,1068.7936191457975,1655377352.1370993
67,24.862011273701984,958.0838323349398,1655377355.141782
68,29.142300287882488,1069.8602794406827,1655377358.1258192
69,25.195837020874023,959.0409590419257,1655377361.1281114
70,25.436679522196453,958.0838323349398,1655377364.1305602
71,25.573452313741047,958.0838323349398,1655377367.149627
72,25.468905766805012,958.0838323349398,1655377370.152135
73,26.833375295003254,956.4930705894752,1655377373.1410818
74,26.16262435913086,957.4470202185904,1655377376.147413
75,24.823824564615887,957.1286141604156,1655377379.1489785
76,26.1231263478597,958.0838323349398,1655377382.1698928
77,26.206413904825848,957.4470202185904,1655377385.1587274
78,26.777187983194988,956.1752988040048,1655377388.1783757
79,24.944305419921875,959.0409590372784,1655377391.1604261
80,25.15733242034912,958.0838323349398,1655377394.1780705
81,25.432348251342773,959.0409590396021,1655377397.1640203
82,25.573094685872395,958.0838323349398,1655377400.1667461
83,25.556484858194988,959.0409590419257,1655377403.1690433
84,25.493144989013672,958.0838323349398,1655377406.1717296
85,26.470661163330078,1068.7936191426732,1655377409.1942346
86,28.194387753804524,958.4035107473237,1655377412.1818154
87,27.396082878112793,957.1286141534725,1655377415.2001338
88,26.34731928507487,957.4470202209095,1655377418.1875563
89,27.04906463623047,958.0838323349398,1655377421.1910582
90,25.19230047861735,958.0838323349398,1655377424.2100556
91,25.864044825236004,957.1286141604156,1655377427.1978726
92,26.915748914082844,960.0019180880842,1655377430.202219
93,25.604089101155598,957.765426281403,1655377433.2240865
94,25.5661408106486,958.0838323349398,1655377436.2274437
95,25.71268876393636,958.0838323349398,1655377439.2315428
96,26.999711990356445,957.1286141581013,1655377442.2198935
97,28.73690923055013,1069.8602794406827,1655377445.2381518
98,26.317516962687176,958.0838323349398,1655377448.241979
99,25.60114860534668,958.0838323349398,1655377451.2301188
100,26.450713475545246,958.0838323349398,1655377454.2508507
101,26.60195032755534,958.4035107473237,1655377457.254705
102,26.771386464436848,958.0838323349398,1655377460.2409842
103,26.550889015197754,958.0838323349398,1655377463.263368
104,26.27686659495036,957.4470202185904,1655377466.2511876
105,25.740623474121094,958.4035107426765,1655377469.2714214
106,26.43740177154541,957.1286141534725,1655377472.2584283
107,27.484814325968426,957.1286141581013,1655377475.2790637
108,30.73461850484212,957.1286141534725,1655377478.2668183
109,26.955326398213703,957.4470202139615,1655377481.2720783
110,25.782148043314617,958.0838323349398,1655377484.2914495
111,25.275707244873047,958.0857389595207,1655377487.2799351
112,26.70001983642578,958.0838323349398,1655377490.2993093
113,25.085846583048504,959.0409590419257,1655377493.3026936
114,28.333306312561035,958.0838323349398,1655377496.3044317
115,25.314728418986004,957.4470202185904,1655377499.3113942
116,26.639262835184734,957.7654262744508,1655377502.298803
117,25.0399907430013,957.1286141604156,1655377505.3194358
118,26.996970176696777,957.7654262744508,1655377508.3063424
119,29.523332913716633,959.0409590419257,1655377511.3099616
120,27.937690416971844,958.0838323349398,1655377514.3143802
121,26.767532030741375,957.1286141581013,1655377517.3179865
122,24.715860684712727,1228.9041060468232,1655377520.3222811
123,25.97530682881673,957.1286141534725,1655377523.3423893
124,26.236772537231445,957.4470202139615,1655377526.330859
125,26.94074312845866,1117.7644710574298,1655377529.3504717
126,26.338656743367512,957.7654262767651,1655377532.3371994
127,26.24853452046712,957.7654262744508,1655377535.357903
128,25.832970937093098,1118.8811188768248,1655377538.340184
129,26.603182156880695,958.0838323372587,1655377541.347264
130,26.688019434611004,1068.7936191380443,1655377544.3509662
131,27.3282527923584,1117.7644710574298,1655377547.3543015
132,25.39682388305664,959.0409590419257,1655377550.36847
133,29.899319012959797,958.0838323349398,1655377553.3628402
134,25.95706780751546,1117.7644710574298,1655377556.3652093
135,26.73792839050293,957.4470202209095,1655377559.3687925
136,25.93386173248291,957.4470202185904,1655377562.372288
137,28.120756149291992,958.4028745690526,1655377565.39334
138,28.80680561065674,957.1286141534725,1655377568.3799057
139,25.768121083577473,959.0409590372784,1655377571.3964431
140,25.751034418741863,959.0409590396021,1655377574.3985133
141,25.692145029703777,958.0838323349398,1655377577.3839643
142,27.37903594970703,958.0838323349398,1655377580.3915284
143,26.60675843556722,958.0838323349398,1655377583.3957174
144,24.94855721791585,957.4470202139615,1655377586.3992617
145,28.73055140177409,957.4470202185904,1655377589.4196332
146,28.203248977661133,957.1286141604156,1655377592.4089777
147,25.88661511739095,958.0838323349398,1655377595.4240987
148,25.738199551900227,959.0409590396021,1655377598.4098597
149,25.589982668558758,958.0838323349398,1655377601.429148
150,25.748689969380695,959.0409590372784,1655377604.4319773
151,25.624513626098633,959.0409590442492,1655377607.4171112
152,25.466322898864746,959.0409590442492,1655377610.4364908
153,25.7945458094279,958.0838323349398,1655377613.4386435
154,26.043017705281574,958.0838323349398,1655377616.439799
155,25.726477305094402,959.0409590396021,1655377619.4418654
156,25.474389394124348,1070.9290709327452,1655377622.4275577
157,25.467673937479656,958.0838323349398,1655377625.4453647
158,25.941014289855957,958.0838323349398,1655377628.4322722
159,25.765498479207356,959.0409590419257,1655377631.4342308
160,26.40243371327718,958.0838323349398,1655377634.4579937
161,26.862819989522297,958.0838323349398,1655377637.4445517
162,26.381691296895344,957.1286141604156,1655377640.4478335
163,26.332298914591473,957.1286141604156,1655377643.4688544
164,25.037686030069988,957.7654262744508,1655377646.4569478
165,27.62444814046224,958.0838323349398,1655377649.476626
166,26.439229647318523,957.1286141604156,1655377652.4627507
167,27.066349983215332,1068.7936191457975,1655377655.4823024
168,27.6412566502889,958.0838323349398,1655377658.4697654
169,25.43918291727702,959.0409590419257,1655377661.4692388
170,25.418599446614582,957.4470202139615,1655377664.4948752
171,26.76379680633545,957.1286141604156,1655377667.4815786
172,25.537570317586262,958.0838323349398,1655377670.5027022
173,26.929179827372234,958.0838323349398,1655377673.5069659
174,27.535438537597656,957.1286141604156,1655377676.5099573
175,27.288238207499187,1068.7936191457975,1655377679.512954
176,26.574373245239258,958.0838323349398,1655377682.5161054
177,27.069886525472004,957.128614155787,1655377685.5189424
178,26.186267534891766,957.7654262767651,1655377688.5052767
179,25.92047055562337,958.0838323349398,1655377691.5046322
180,25.46846866607666,959.0409590396021,1655377694.5076373
181,25.95086892445882,956.4930705871607,1655377697.5300121
182,26.869654655456543,957.1286141581013,1655377700.5351264
183,27.961015701293945,957.1286141534725,1655377703.5225112
184,26.454488436381023,957.7654262744508,1655377706.5281165
185,27.63497829437256,958.0838323349398,1655377709.547528
186,27.106761932373047,959.0409590372784,1655377712.551782
187,26.375969250996906,958.0838323349398,1655377715.5575101
188,26.43903096516927,957.1286141534725,1655377718.5438774
189,26.89484755198161,957.4470202139615,1655377721.5475278
190,26.39790376027425,958.0838323349398,1655377724.5666625
191,24.812499682108562,958.0838323349398,1655377727.5539508
192,26.193737983703613,957.1286141581013,1655377730.5566468
193,25.774836540222168,958.0838323349398,1655377733.5768127
194,26.327053705851238,958.0838323349398,1655377736.5642178
195,25.94443162282308,957.1286141534725,1655377739.5835836
196,26.916861534118652,957.1286141534725,1655377742.5869384
197,27.513901392618816,958.0838323418969,1655377745.5915756
198,26.780446370442707,957.1286141604156,1655377748.5939136
199,27.393261591593426,958.0838323349398,1655377751.580846
200,25.610049565633137,959.0409590372784,1655377754.6002426
201,27.857502301534016,958.0838323349398,1655377757.5882359
202,32.336036364237465,958.0838323349398,1655377760.6027853
203,26.142239570617676,957.7654262790887,1655377763.6125546
204,27.9541810353597,958.0838323349398,1655377766.598652
205,25.809168815612793,957.1286141534725,1655377769.6181855
206,26.789108912150066,958.0838323349398,1655377772.6060174
207,27.145783106486004,957.1286141534725,1655377775.6093273
208,25.780081748962402,958.4035107426765,1655377778.612795
209,26.0391632715861,958.0838323349398,1655377781.6176617
210,27.18174457550049,957.1286141534725,1655377784.63858
211,25.846282641092937,958.4035107449909,1655377787.6262047
212,27.375022570292156,957.4470202139615,1655377790.6289275
213,25.62979857126872,958.0838323349398,1655377793.6449454
214,27.03837553660075,957.128614155787,1655377796.6543765
215,18.49043369293213,957.1305150897947,1655377799.657769
216,25.85001786549886,1070.9290709249608,1655377802.6397078
217,25.73712666829427,958.0838323349398,1655377805.641509
218,25.570233662923176,958.0838323349398,1655377808.644283
219,25.540908177693684,958.0838323349398,1655377811.6622763
220,25.499463081359863,958.0838323349398,1655377814.6691341
221,25.379061698913574,957.128614155787,1655377817.6726644
222,27.57565180460612,957.128614155787,1655377820.6602905
223,27.181426684061687,959.0409590396021,1655377823.6803718
224,27.16251214345296,957.1286141534725,1655377826.6844237
225,26.961723963419598,958.4028745713763,1655377829.6887429
226,27.652541796366375,958.7219168031655,1655377832.6767945
227,26.548902193705242,956.1752988040048,1655377835.6801736
228,26.607712109883625,958.0838323349398,1655377838.6980882
229,25.60122807820638,957.4470202185904,1655377841.7040114
230,27.122775713602703,957.1286141534725,1655377844.707707
231,26.19798978169759,958.0838323349398,1655377847.6961522
232,27.364015579223633,959.3612774449799,1655377850.699845
233,28.35516134897868,958.0838323349398,1655377853.7178233
234,26.961882909138996,957.4470202139615,1655377856.7225938
235,26.56408150990804,957.7660624527033,1655377859.7270768
236,26.749809583028156,958.0838323349398,1655377862.7317069
237,26.669859886169434,957.128614155787,1655377865.720006
238,25.994141896565754,958.403510749638,1655377868.737937
239,26.556730270385742,1068.7936191426732,1655377871.72573
