# iterator, reward_latency, reward_throughput, timestamp 
1,101.33463144302368,957.6062232464305,1656373772.321828
2,25.569637616475422,1070.4983639114514,1656373775.7745082
3,93.4985876083374,957.7654262760424,1656373779.2367563
4,56.47162596384684,957.1286141575952,1656373782.7133052
5,94.59888935089111,958.0838323352658,1656373787.1744475
6,75.02114772796631,958.0838323352658,1656373790.631052
7,124.63891506195068,958.0838323353746,1656373795.0941648
8,75.92395941416423,959.0409590408727,1656373798.5456982
9,74.15207227071126,958.0838323352658,1656373803.997095
10,94.40143903096516,957.1286141575952,1656373807.4558394
11,90.67269166310628,1181.6367265469619,1656373810.4749358
12,97.18155860900879,958.402874570577,1656373813.9309804
13,91.14038944244385,1182.8171828170764,1656373819.922296
