# iterator, reward, timestamp 
1,-85.20404164702609,1659126213.8251407
2,-100.65245628356934,1659126216.9286067
3,-26.418592764526984,1659126220.0321808
4,-99.69131139465868,1659126226.1383898
5,-106.44410079882259,1659126232.1451964
6,-127.47204303741455,1659126236.2514992
7,-129.01008129119873,1659126239.2558606
8,-105.21003094445922,1659126243.3607032
9,-82.77818385066031,1659126246.464083
10,-103.71828746634705,1659126249.5664577
11,-70.91917063020165,1659126252.6704347
12,-104.85642162368293,1659126255.7749932
13,-84.14788717500689,1659126258.8795006
14,-105.13031482696533,1659126261.9845314
15,-26.08643807864189,1659126265.085707
16,-27.728459976303043,1659126268.0909135
