# iterator, reward_latency, reward_throughput, timestamp 
1,90.94353516896567,958.0838323372589,1655401078.2699285
2,128.32140922546387,1293.4131736615607,1655401084.7301364
3,97.83458709716797,958.0838323418969,1655401090.1938279
4,92.51101811726888,958.0838323372587,1655401095.6517906
5,127.71832942962646,959.0409590372784,1655401100.1104152
6,128.3646821975708,958.0838323279827,1655401104.1167815
7,91.47735436757405,958.0838323279827,1655401107.5732574
8,93.83722146352132,958.0838323279827,1655401110.5767007
9,71.67351245880127,957.1286141604156,1655401115.034554
10,94.01313463846843,958.0838323372587,1655401118.4941757
11,100.06427764892578,957.1286141604156,1655401121.9543476
12,72.19119866689046,959.0409590372784,1655401125.411604
13,72.71234194437663,957.1286141604156,1655401128.416393
14,56.290785471598305,958.0838323372587,1655401131.8745563
15,44.82221603393555,958.0838323326207,1655401134.8767695
16,93.7745173772176,958.0838323372587,1655401138.334882
17,96.31868203481038,958.0838323279827,1655401145.7991328
18,94.3996508916219,958.4028745644146,1655401151.259878
19,74.80851809183757,957.4470202162714,1655401154.7167127
20,38.62218062082926,1069.4304312667848,1655401158.1727262
21,93.30916404724121,958.0838323372587,1655401161.6328514
22,53.10587088267008,958.4028745736906,1655401165.0920687
23,74.18946425120036,958.0838323372587,1655401169.5521908
24,72.80496756235759,958.0838323326207,1655401174.5585089
25,93.58501434326172,958.0838323279827,1655401178.016777
26,73.98207982381184,957.1286141604156,1655401181.4765944
27,124.73142147064209,958.0838323279827,1655401184.934776
28,92.48499075571696,1405.1896207477082,1655401189.395546
29,99.91037845611572,956.1752988040048,1655401196.8611798
30,93.35744380950928,958.0838323279827,1655401202.323032
31,95.6639051437378,958.0838323326207,1655401211.3286848
32,77.02744007110596,958.7219168101411,1655401215.7884383
33,101.30500793457031,958.0838323418969,1655401219.2456195
34,125.73862075805664,958.0838323279827,1655401223.7064586
35,74.02344544728597,958.7219168054845,1655401227.1661444
36,71.36865456899007,957.765426281403,1655401230.6225438
37,94.14692719777425,957.128614155787,1655401234.0815678
38,74.49034849802653,1069.8602794484514,1655401237.5415134
39,74.87424214680989,958.0838323372587,1655401240.9993858
40,90.86652596791585,958.7225548853218,1655401244.455776
41,96.00762526194255,959.0409590372784,1655401249.9167657
42,93.24812889099121,958.4028745736908,1655401256.3781562
43,126.59263610839844,958.0838323279827,1655401259.837265
44,74.29476579030354,957.1286141604156,1655401263.2973776
45,101.40526294708252,958.0838323279827,1655401267.7564216
46,92.4834410349528,958.0838323418969,1655401271.2140229
47,56.5183162689209,958.4028745736906,1655401274.6739707
48,125.03910064697266,957.1286141465293,1655401278.1378553
49,54.33364709218343,958.0838323326207,1655401281.5965154
50,99.42114353179932,958.0838323418969,1655401287.0568647
51,72.68702983856201,959.0409590372784,1655401291.514966
52,94.04643376668294,958.7219168054845,1655401294.9724545
53,102.60498523712158,959.0409590372784,1655401298.4301867
54,24.22026793162028,958.402874569062,1655401301.8878558
55,72.87780443827312,958.0838323279827,1655401305.3460526
56,91.09683831532796,959.0409590372784,1655401308.8034918
57,54.81727917989095,958.0838323372587,1655401312.262006
58,44.32225227355957,958.0838323418969,1655401315.2638676
59,34.01454289754232,957.1286141604156,1655401318.2683313
60,24.272640546162922,959.040959046573,1655401321.270237
61,25.907079378763836,958.4028745736906,1655401324.2716975
62,24.95431900024414,959.040959046573,1655401327.2750394
63,24.86451466878255,958.0838323372587,1655401330.2773933
64,24.698734283447266,958.0838323279827,1655401333.2811708
65,24.751822153727215,958.0838323279827,1655401336.2828789
66,25.448401769002277,957.4470202162714,1655401339.2857862
67,24.760762850443523,958.0838323418969,1655401342.289763
68,25.800466537475586,1070.9290709342556,1655401345.2930999
69,26.045878728230793,1182.817182821938,1655401348.2955894
70,24.913231531778973,958.0838323418969,1655401351.299467
71,24.605949719746906,958.0838323279827,1655401354.3074229
72,25.780081748962402,958.0838323279827,1655401357.305551
73,25.03347396850586,959.040959046573,1655401360.3071506
74,25.191863377888996,959.0409590372784,1655401363.3104045
75,26.46780014038086,959.0409590512203,1655401366.312252
76,26.874860127766926,957.128614155787,1655401369.3141348
77,26.10329786936442,957.1286141604156,1655401372.3173835
78,21.994789441426594,959.0409590372784,1655401375.3196971
79,25.821208953857422,958.0838323279827,1655401378.3222134
80,26.350657145182293,1070.4983639120392,1655401381.324138
81,25.407989819844563,958.0838323372587,1655401384.3281446
82,28.124372164408367,957.1286141604156,1655401387.332651
83,24.688720703125,958.7219168054845,1655401390.3339176
84,25.39646625518799,1067.729083664472,1655401393.337065
85,27.17634042104085,959.040959046573,1655401396.3387978
86,25.599241256713867,957.1286141604156,1655401399.341084
87,25.780558586120605,959.0409590372784,1655401402.3443522
88,25.42698383331299,958.0838323372587,1655401405.3484476
89,23.9638090133667,959.0409590372784,1655401408.3507712
90,25.41514237721761,958.402874578338,1655401411.354446
91,25.57714780171712,958.0838323326207,1655401414.3577757
92,22.757808367411297,958.0838323372587,1655401417.3602726
93,22.944053014119465,958.0838323418969,1655401420.363128
94,25.127291679382324,957.128614155787,1655401423.3656323
95,26.26911799112956,959.0409590372784,1655401426.3702152
96,21.163463592529297,958.0838323418969,1655401429.373013
97,26.30484104156494,959.040959046573,1655401432.3745441
98,25.71705977121989,957.7654262721271,1655401435.3784177
99,25.92766284942627,1069.860279432914,1655401438.38015
100,25.42877197265625,958.0838323418969,1655401441.3832247
101,27.260343233744305,1069.860279432914,1655401444.387024
102,24.553974469502766,959.0409590372784,1655401447.389275
103,25.037288665771484,958.0838323279827,1655401450.3923929
104,25.156458218892414,959.3606393581855,1655401453.3952932
105,26.229341824849445,959.0409590372784,1655401456.398673
106,22.50691254933675,958.0838323418969,1655401459.4013023
107,26.768843332926433,958.7219168147791,1655401462.4040396
108,25.205691655476887,958.0838323418969,1655401465.4054797
109,25.898218154907227,958.0838323279827,1655401468.4269342
110,28.052210807800293,957.128614155787,1655401471.412025
111,24.557749430338543,959.0409590372784,1655401474.4147847
112,24.87059434254964,958.0838323279827,1655401477.4152598
113,24.701476097106934,959.0409590372784,1655401480.4172165
114,25.293151537577312,1069.860279432914,1655401483.4199111
115,24.7879425684611,958.0838323326207,1655401486.4229321
116,24.07999833424886,959.0409590372784,1655401489.426744
117,26.126583417256672,958.0838323418969,1655401492.4284663
118,26.50618553161621,958.0838323418969,1655401495.4302151
119,25.83622932434082,958.0838323418969,1655401498.4334877
120,25.74026584625244,959.0409590372784,1655401501.438165
121,25.105396906534832,959.0409590372784,1655401504.4393137
122,25.1388152440389,958.0838323279827,1655401507.4420784
123,26.44483248392741,958.0838323372587,1655401510.4458134
124,22.996187210083008,952.3809523794125,1655401513.4493086
125,26.24984582265218,957.1286141604156,1655401516.4539177
126,25.902152061462402,958.7219168054845,1655401519.4540534
127,26.300986607869465,957.4470202209095,1655401522.458924
128,22.83624807993571,959.6809596797378,1655401525.4620955
129,26.261528333028156,1069.8602794484514,1655401528.4648354
130,26.21916929880778,959.040959046573,1655401531.4645798
131,25.45007069905599,959.3606393581855,1655401534.4672632
132,25.02747376759847,959.040959046573,1655401537.4686022
133,25.542457898457844,958.4028745736906,1655401540.4732873
134,28.846462567647297,958.0838323418969,1655401543.4750714
135,25.156497955322266,958.0838323279827,1655401546.4780433
136,24.662216504414875,959.0409590372784,1655401549.4838812
137,23.27994505564372,958.7219168054845,1655401552.4847565
138,26.152888933817547,959.3606393581855,1655401555.4893248
139,20.594080289204914,957.1286141604156,1655401558.4946527
140,25.328914324442547,956.8108423656878,1655401561.498079
