# iterator, reward_latency, reward_throughput, timestamp 
1,89.2258882522583,958.5623956881237,1656373706.8741326
2,93.64660580952962,1181.6367265469619,1656373711.3484774
3,73.21671644846599,957.1286141574866,1656373716.8054976
4,74.06202952067058,957.1286141574866,1656373720.2549489
5,92.17119216918945,957.1286141574866,1656373723.7034721
6,122.95842170715332,958.0838323353746,1656373729.1645112
7,94.05585130055745,959.0409590409816,1656373733.6385753
8,102.54895687103271,958.0838323353746,1656373739.1030319
9,127.41732597351074,958.0838323353746,1656373743.5508354
10,56.619723637898765,957.1286141575952,1656373747.0101206
11,74.0729570388794,958.0838323353383,1656373751.4872308
12,58.11039606730143,959.0409590409816,1656373754.9322028
13,75.32366116841634,1069.860279441047,1656373760.3941894
