# iterator, reward_latency, reward_throughput, timestamp 
1,84.98648802439371,958.2433534529214,1656373828.8637657
2,94.53733762105306,958.0838323353746,1656373834.8506377
3,73.34621747334798,960.0,1656373839.3262384
4,56.546568870544434,1181.0954362460864,1656373842.7745314
5,98.0672836303711,959.0409590409816,1656373847.249689
6,95.9630807240804,958.0838323352658,1656373850.7096806
7,56.60363038380941,958.0838323353746,1656373854.150275
8,124.15111064910889,958.0838323353746,1656373858.6247709
9,94.17442480723064,957.1286141574866,1656373862.0803845
10,54.226318995157875,958.402874570577,1656373865.5271313
11,44.133504231770836,957.1286141574866,1656373868.5297935
12,74.9348799387614,958.0838323352658,1656373872.0044615
13,94.8101282119751,958.0838323353746,1656373875.4666069
14,99.41160678863525,958.0838323353746,1656373878.9265935
15,73.97528489430745,957.4470202167826,1656373882.386374
