# iterator, reward, timestamp 
1,-49.891273357676944,1647503851.810735
2,-102.71315654141233,1647503858.9219532
3,-65.53598624696728,1647503862.029317
4,-102.89204237149148,1647503865.135563
5,-124.97973442077638,1647503872.247756
6,-103.8455632805113,1647503877.3572776
7,-108.28540415329226,1647503882.364061
8,-82.0510702826853,1647503885.4698918
9,-102.15496351011369,1647503889.5788713
10,-79.74778611998782,1647503893.6882567
11,-79.23717111148802,1647503896.6938517
12,-101.63675194231041,1647503899.799851
13,-99.59124449602035,1647503903.8047736
14,-126.04498863220216,1647503907.9114842
15,-125.6023645401001,1647503913.9185536
16,-100.4170517891734,1647503919.0267913
17,-105.13029589358754,1647503923.033189
18,-65.73212833302946,1647503926.1395621
19,-96.64773941040039,1647503931.2484121
20,-25.92067005087957,1647503934.35381
21,-104.67178043269914,1647503938.4655137
22,-126.9904375076294,1647503941.5710692
23,-102.47264446741158,1647503944.6786156
24,-81.2873190403315,1647503947.7836342
25,-79.83132659492124,1647503951.790047
26,-103.39166084404872,1647503955.8983877
27,-64.22658032064034,1647503959.0056841
28,-46.859468237706544,1647503962.0085065
29,-32.22006412362452,1647503965.012035
30,-21.71197543439554,1647503968.0166664
31,-24.555435294891033,1647503971.020429
32,-25.538874907867775,1647503974.024677
33,-22.961256994393015,1647503977.0286725
34,-24.93637465022476,1647503980.0325394
35,-25.070756473468013,1647503983.0365572
36,-21.515840501393363,1647503986.0408528
37,-25.14772059649633,1647503989.0444555
38,-24.584559829698968,1647503992.049025
39,-25.2090402648611,1647503995.0535018
40,-22.75644663610455,1647503998.0576665
41,-21.701715037721797,1647504001.0613523
42,-23.645371718700233,1647504004.0633638
43,-25.48246179203264,1647504007.0674233
44,-25.772348689367917,1647504010.071021
45,-25.94535107140799,1647504013.0750766
46,-23.43625522643268,1647504016.0785673
47,-26.553685627568967,1647504019.0828645
48,-25.079436140401608,1647504022.0872478
49,-23.47521023056758,1647504025.0905619
50,-25.965619760074706,1647504028.094073
51,-26.258120095895283,1647504031.0977874
52,-26.65729356039507,1647504034.1016755
53,-25.47086945100194,1647504037.1055717
54,-24.108055700128677,1647504040.10897
55,-24.727762285879162,1647504043.1134844
56,-24.81947019491541,1647504046.118104
57,-25.832365498539946,1647504049.1204944
58,-26.82217065905038,1647504052.124376
59,-24.83480996054804,1647504055.1311998
60,-23.804763847218123,1647504058.1401927
61,-23.560066078418924,1647504061.1466472
62,-19.42975418559509,1647504064.1532001
63,-26.44591642583116,1647504067.1596336
64,-24.46492073088664,1647504070.1652951
65,-27.2945868981924,1647504073.1717122
66,-23.892265643558577,1647504076.1788323
67,-26.70305348025453,1647504079.1852286
68,-26.162673549908845,1647504082.1931186
69,-22.703706500780008,1647504085.200365
70,-25.638828494442734,1647504088.2090976
71,-27.083689493099826,1647504091.2152133
72,-23.782652961010164,1647504094.2209473
73,-22.410483256163037,1647504097.2314408
74,-26.71799234083021,1647504100.2351193
75,-25.036664646411417,1647504103.241306
76,-23.119472198889014,1647504106.2500856
77,-21.87520223929624,1647504109.2559369
78,-24.547674063843736,1647504112.2615023
79,-22.69656378741166,1647504115.2674472
80,-24.923693463515566,1647504118.2748003
81,-25.829170826155572,1647504121.2805889
82,-23.707445983020857,1647504124.285343
83,-22.615631686541875,1647504127.2931628
84,-27.807460740171372,1647504130.299021
85,-25.33394185968676,1647504133.304249
86,-26.586971504640502,1647504136.3115501
87,-26.524302396550592,1647504139.320016
88,-26.462261694839942,1647504142.3252172
89,-29.030611140482304,1647504145.3311388
90,-25.007168315717742,1647504148.337238
91,-23.44238888430986,1647504151.344606
92,-25.14916963575327,1647504154.351016
93,-22.675972099247474,1647504157.35974
94,-25.911731598632702,1647504160.3637238
95,-22.26305813020758,1647504163.369977
96,-23.034774216732394,1647504166.3748631
97,-21.627690676936457,1647504169.3824456
98,-24.87426360615799,1647504172.3882434
99,-21.89082979757092,1647504175.3949924
100,-21.823254451353453,1647504178.4033353
101,-25.858608327363456,1647504181.4086418
102,-30.324473769561795,1647504184.415952
103,-25.786128493514273,1647504187.4215765
104,-22.214048044531193,1647504190.427563
105,-25.5745917268427,1647504193.4344652
106,-24.119748960671032,1647504196.440992
107,-26.192747556134265,1647504199.4473243
108,-25.078498466424662,1647504202.4541328
109,-24.52821066054668,1647504205.4642763
110,-21.599576588741765,1647504208.4694269
111,-25.195364627399428,1647504211.4752994
112,-24.276859814074626,1647504214.4814274
113,-25.949015781411966,1647504217.4885225
114,-25.935092730554032,1647504220.4932158
115,-25.482712568913513,1647504223.4971678
116,-24.305197379466463,1647504226.5060067
117,-24.000612722489166,1647504229.5109992
118,-25.861632030671096,1647504232.517663
119,-24.7078373034534,1647504235.523294
120,-25.64029083359607,1647504238.528401
121,-26.364087648005523,1647504241.5367403
122,-23.24024824784332,1647504244.5436516
123,-22.677216528317647,1647504247.5495753
124,-23.972984690798736,1647504250.5561872
125,-25.54658449672948,1647504253.563878
126,-23.37504302433916,1647504256.5688143
127,-22.423575274722626,1647504259.5753093
128,-25.8983460756244,1647504262.5809977
129,-25.442167625001684,1647504265.5910206
130,-26.72690798367077,1647504268.5952592
131,-28.56558014926413,1647504271.6037803
132,-25.632039940924976,1647504274.6086226
133,-26.317728023623538,1647504277.6184888
134,-25.61220593612686,1647504280.6219263
135,-25.522435830262232,1647504283.6298103
136,-27.123228064299017,1647504286.6355026
137,-27.14861449343623,1647504289.6437051
138,-29.92507609197807,1647504292.65137
139,-24.956867732030695,1647504295.6586761
140,-25.175095611055315,1647504298.6655319
141,-24.805334258533147,1647504301.6699028
142,-24.727914002649843,1647504304.6796472
143,-24.630894633073368,1647504307.6858017
144,-26.687878372178236,1647504310.6935332
145,-25.541626126187598,1647504313.697438
146,-25.71759437322262,1647504316.7027807
147,-25.2583625438202,1647504319.7105753
148,-24.306931948839406,1647504322.7175138
149,-23.16522996962066,1647504325.7221508
150,-26.494848610713767,1647504328.728826
151,-24.792319239780152,1647504331.732619
152,-25.035056790640834,1647504334.7412775
153,-26.08877831820995,1647504337.7493916
154,-26.551418645098437,1647504340.7533612
155,-25.793712032497748,1647504343.7599757
156,-26.92021270193155,1647504346.763686
157,-26.034829641611502,1647504349.7694886
158,-26.89241842433901,1647504352.7773545
159,-26.304709972931086,1647504355.7849076
160,-26.39126345285963,1647504358.7907777
161,-25.731488622314462,1647504361.797142
162,-26.484501958351867,1647504364.80108
163,-26.595843785270926,1647504367.8083797
164,-23.86459995584895,1647504370.8160858
165,-22.752979321181343,1647504373.8221521
166,-23.824921941362263,1647504376.8277714
167,-23.29244301219213,1647504379.8350828
168,-22.607653811630517,1647504382.8424873
169,-23.195500916419945,1647504385.8487537
170,-22.53499535677784,1647504388.8579073
171,-23.44998224324512,1647504391.8610647
172,-24.079108886907584,1647504394.8684766
173,-26.514334011612778,1647504397.874618
174,-23.093944863584337,1647504400.8783545
175,-25.960332155655777,1647504403.8849072
176,-24.38246420035972,1647504406.8916948
177,-22.44864124099947,1647504409.8980203
178,-25.986249397604528,1647504412.9057481
179,-25.37055796948979,1647504415.9121444
180,-22.602063564553124,1647504418.918672
181,-25.7005194545997,1647504421.9244692
182,-24.88377060116518,1647504424.9316437
183,-26.039754198082363,1647504427.9387238
184,-26.195692017468854,1647504430.9438329
185,-25.91232592004442,1647504433.9509697
186,-25.531858628927754,1647504436.9586048
187,-25.065133779009223,1647504439.9632435
188,-26.561642166592073,1647504442.9696386
189,-24.614538302889994,1647504445.9759638
190,-23.740367914390752,1647504448.9841518
191,-25.08347609263878,1647504451.9888022
192,-26.54387409177963,1647504454.9955747
193,-23.845812022621722,1647504458.0047522
194,-23.714211164228264,1647504461.0083559
195,-23.364013135602058,1647504464.015287
196,-22.62822142316984,1647504467.0198812
197,-22.67207634284786,1647504470.0252545
198,-25.53625159911753,1647504473.0296154
199,-23.081494723188243,1647504476.0371003
200,-22.16168203327212,1647504479.0425196
201,-22.532578512077354,1647504482.0499508
202,-22.51362968994773,1647504485.0562937
203,-19.978669615497754,1647504488.0648084
204,-21.25327610001072,1647504491.0703166
205,-25.350636120708554,1647504494.0754547
206,-16.854430330818158,1647504497.081842
207,-27.468861401033074,1647504500.087363
208,-24.619777787197215,1647504503.0933049
209,-22.653704067640813,1647504506.0993385
210,-22.09324281655512,1647504509.107075
211,-23.079870476586606,1647504512.1139834
212,-27.238424489543142,1647504515.1192064
213,-26.666431441076792,1647504518.1241226
214,-26.087194090692975,1647504521.1293957
215,-29.49703866099314,1647504524.139227
216,-25.070798378129286,1647504527.1421192
217,-24.762715571178745,1647504530.1467361
218,-23.44723678612685,1647504533.1525881
219,-26.465726277645448,1647504536.157069
220,-25.90667210206902,1647504539.1644895
221,-25.88653141556335,1647504542.170499
222,-24.161485816673665,1647504545.1770096
223,-24.349697378790957,1647504548.1850617
224,-33.132287647658444,1647504551.1924207
225,-24.57625873057437,1647504554.197419
226,-25.133418018824916,1647504557.2040174
227,-20.740243301891507,1647504560.211257
228,-25.539566552184986,1647504563.217846
229,-25.910269419755686,1647504566.2260852
230,-22.545040181181914,1647504569.229886
231,-27.998288975205003,1647504572.2359462
232,-22.519671676842894,1647504575.2446117
233,-24.836880144988303,1647504578.2496164
234,-24.744755913981137,1647504581.255487
235,-24.7620068929491,1647504584.2611108
