# iterator, reward, timestamp 
1,85.13327439626059,1659126028.7049778
2,55.06678422292074,1659126031.8083334
3,100.25238990783691,1659126035.912451
4,25.97661813100179,1659126039.017954
5,94.51699256896973,1659126044.1255283
6,74.80402787526448,1659126047.2291942
7,75.08623600006104,1659126050.229691
8,99.71892833709717,1659126053.3370016
9,34.07041231791178,1659126056.4376633
10,91.909925142924,1659126060.5418813
11,54.724693298339844,1659126063.6478763
12,42.08489259084066,1659126066.6473114
13,31.31890296936035,1659126069.6712153
14,26.592055956522625,1659126072.686791
15,26.517550150553387,1659126075.6582503
16,26.54103438059489,1659126078.6594868
17,26.468594868977863,1659126081.6634917
