# iterator, reward_latency, reward_throughput, timestamp 
1,96.18538618087769,957.1286141569441,1655384265.5805168
2,91.51744842529297,958.0838323349398,1655384269.0625496
3,74.42883650461833,958.0838323349398,1655384274.5219095
4,103.35266590118408,958.0838323349398,1655384277.9682298
5,76.34580135345459,958.0838323349398,1655384283.4454832
6,74.49130217234294,958.7219168078127,1655384287.4504569
7,92.69861380259196,958.7219168078127,1655384292.8987932
8,91.42657121022542,959.0409590442492,1655384296.3745906
9,72.94992605845134,958.0838323349398,1655384299.8197036
10,90.965469678243,958.0838323349398,1655384305.2975564
11,125.02050399780273,958.0838323349398,1655384310.7601118
12,69.98348236083984,957.4470202139615,1655384314.204367
13,124.90534782409668,2105.682951152915,1655384320.6833673
14,101.02272033691406,959.0409590442492,1655384325.146018
15,90.49626191457112,958.0838323349398,1655384330.6086593
16,54.44300174713135,958.0838323349398,1655384334.067513
17,91.88528855641682,958.0838323349398,1655384339.531006
18,73.67281119028728,957.4470202139615,1655384345.9802642
19,92.27236111958821,958.0838323349398,1655384349.458376
20,97.85258769989014,959.0409590372784,1655384352.900162
21,24.809718132019043,1115.5378486127565,1655384356.363334
22,91.69511000315349,957.128614155787,1655384359.8253891
23,92.0427640279134,956.4930705871607,1655384363.2868102
24,92.78011322021484,957.4476544912947,1655384366.7470832
25,70.59625784556071,958.0838323349398,1655384373.2093644
26,100.70633888244629,957.1286141604156,1655384377.6694996
27,25.125583012898762,956.8114766476498,1655384381.145035
28,72.38467534383138,958.0838323349398,1655384384.6058125
29,92.63622760772705,959.0409590372784,1655384389.0657241
30,91.0797913869222,958.0838323349398,1655384392.528329
31,93.29481919606526,1181.6367265464257,1655384395.972827
32,125.38480758666992,959.0409590442492,1655384400.4455583
33,128.51130962371826,958.0838323349398,1655384403.4348118
34,51.75936222076416,1068.7936191380443,1655384406.8969114
35,42.85971323649088,1230.1311462962815,1655384409.900052
36,76.39956474304199,959.0409590419258,1655384413.3628697
37,72.59003321329753,958.0838323349398,1655384416.8381107
38,124.83394145965576,958.0838323349398,1655384421.296127
39,91.08436107635498,959.0409590419258,1655384424.735772
40,98.66154193878174,957.1286141604156,1655384432.2198129
41,29.73453203837077,956.1752988040048,1655384435.68031
42,125.92995166778564,958.0838323349398,1655384444.1264827
