# iterator, reward_latency, reward_throughput, timestamp 
1,84.77497100830078,957.9252654816464,1656373095.3266127
2,75.1257340113322,957.1286141575407,1656373098.785242
3,94.51075394948323,958.0838323353204,1656373103.2435431
4,127.97904014587402,958.0838323353204,1656373106.7002826
5,95.65051396687825,1405.1896207584787,1656373111.1447122
6,23.48629633585612,1181.636726546895,1656373118.622276
7,128.12340259552002,957.1286141575138,1656373122.080988
8,123.60703945159912,959.0409590409545,1656373126.4247098
9,75.63034693400066,958.4028745705317,1656373129.5468252
10,56.63728713989258,959.0409590409545,1656373133.0101297
11,93.77483526865642,958.0838323353204,1656373136.466391
12,94.0481424331665,958.0838323353474,1656373139.9235504
13,93.33225091298421,958.0838323353204,1656373143.3697014
14,91.11090501149495,1180.4586241276336,1656373146.8452342
