# iterator, reward, timestamp 
1,-56.12926703870531,1659126089.7689955
2,-83.31773928767153,1659126092.7720962
3,-105.29322330004297,1659126096.8768938
4,-96.5383412979608,1659126099.8791742
5,-68.05727242570049,1659126102.9822505
6,-107.1824158852229,1659126106.09016
7,-129.05240058898926,1659126110.1989388
8,-104.40398203473387,1659126114.303214
9,-71.4078552845587,1659126117.4055
10,-54.3361843773676,1659126120.4073966
11,-99.98071193695068,1659126124.5125756
12,-26.72059927568804,1659126127.6157284
13,-105.56556547813472,1659126133.7210333
14,-86.14213564544872,1659126138.8288562
15,-103.03616523742676,1659126142.9341474
