# iterator, reward, timestamp 
1,95.00793615976968,1659125967.6545017
2,128.7558078765869,1659125977.7692757
3,94.4900115331014,1659125981.8708446
4,56.28693103790283,1659125984.9753861
5,102.54907608032227,1659125988.0798523
6,76.64108276367188,1659125992.1837013
7,91.44262472788493,1659125995.2698755
8,76.33737723032634,1659125998.3914323
9,101.4481782913208,1659126006.4835324
10,26.59495671590169,1659126009.5867295
11,25.96314748128255,1659126012.587997
12,26.42516295115153,1659126015.5896842
13,25.705854098002117,1659126018.5918117
14,26.65110429128011,1659126021.594402
