# iterator, reward, timestamp 
1,-61.66323993298432,1659126151.1438005
2,-84.59951074708238,1659126154.2488403
3,-102.24282741546631,1659126157.3517916
4,-102.57494449615479,1659126160.3548813
5,-32.795017037228085,1659126163.4597516
6,-105.82180992738235,1659126167.5635395
7,-67.71510703409363,1659126170.6666584
8,-102.80907154083252,1659126174.7720804
9,-83.23718914316294,1659126177.8763013
10,-108.04043627341389,1659126181.9814625
11,-83.79074866289402,1659126185.0845942
12,-102.34606266021729,1659126188.1910694
13,-82.5765242731331,1659126191.294485
14,-104.75132219237453,1659126194.3982801
15,-84.51369210816097,1659126197.5048497
16,-83.43804749420599,1659126203.5125031
17,-104.58397316340826,1659126206.6151423
