# iterator, reward, timestamp 
1,-115.3399433473779,1647499049.1547103
2,-105.10595372583613,1647499052.1586504
3,-83.23666832016433,1647499055.2646956
4,-104.35235951806688,1647499058.3711882
5,-124.97854232788086,1647499062.4787846
6,-105.53795483532222,1647499065.5844457
7,-105.05379733832362,1647499068.5920432
8,-127.4787187576294,1647499071.700032
9,-118.44766139984131,1647499074.7040539
10,-105.54395143297647,1647499077.8098981
11,-104.83274813393085,1647499081.8149798
12,-83.10577991057782,1647499085.9217842
13,-101.4949083328247,1647499089.0288877
14,-83.07868322206107,1647499092.1395204
15,-84.85214861471214,1647499096.149114
16,-103.09646017872633,1647499099.2572422
17,-130.29134273529053,1647499103.3651426
18,-104.9886299655975,1647499106.473269
19,-70.34476347244453,1647499109.578197
20,-103.19296338352233,1647499112.6854098
21,-83.45827744433392,1647499115.793036
22,-101.93204879760742,1647499120.9024174
23,-24.595488894273817,1647499124.0095904
24,-104.24458439706393,1647499130.1210964
25,-69.81041359994794,1647499133.2290094
26,-99.7762680053711,1647499137.3372347
27,-36.8034298370336,1647499140.4429624
28,-27.340972668460225,1647499143.4467788
29,-28.219497030605318,1647499146.4499466
30,-26.73585739661748,1647499149.4542675
31,-26.92403431095883,1647499152.457431
32,-28.013353700992816,1647499155.4626417
33,-26.658035526267838,1647499158.4676135
34,-26.793089079199923,1647499161.4722764
35,-26.52112061391964,1647499164.476822
36,-26.508348548058468,1647499167.4807272
37,-26.147266930182656,1647499170.485226
38,-27.33443108541445,1647499173.4892826
39,-26.629916780206838,1647499176.4938295
40,-23.95690438816007,1647499179.4984703
41,-26.031847687325737,1647499182.5028152
42,-26.027130462291563,1647499185.5077589
43,-31.614731860472457,1647499188.5115352
44,-33.45696321659962,1647499191.515361
45,-28.334917898644328,1647499194.5193493
46,-26.44555395853431,1647499197.5232084
47,-25.53868410532042,1647499200.5283287
48,-24.7188802609171,1647499203.5327032
49,-27.040976064820384,1647499206.535137
50,-27.22135678358884,1647499209.5388734
51,-26.25447828798401,1647499212.5420914
52,-26.42323993410579,1647499215.5457797
53,-26.563287549543794,1647499218.5508003
54,-31.405695020310674,1647499221.5542343
55,-26.7193441618675,1647499224.5575733
56,-31.5096834436926,1647499227.5621517
57,-28.369308944385192,1647499230.5655916
58,-26.774779136550613,1647499233.570056
59,-26.577164972278062,1647499236.5734842
60,-26.89739410179515,1647499239.5777166
61,-26.18557456474918,1647499242.5816984
62,-24.992360244171746,1647499245.586102
63,-28.10560486239889,1647499248.590254
64,-26.76275839592132,1647499251.5937798
65,-28.06348357989156,1647499254.5979376
66,-26.188806018105936,1647499257.6021636
67,-27.01988553118432,1647499260.6052275
68,-31.039494956974217,1647499263.6098428
69,-26.75797326393199,1647499266.6133184
70,-26.20314867260262,1647499269.617421
71,-26.3912314979866,1647499272.6216254
72,-28.087601557412803,1647499275.625659
73,-32.588138261571956,1647499278.627925
74,-26.639891736978903,1647499281.6321785
75,-26.312779531047084,1647499284.6369498
76,-27.423198738767024,1647499287.6397965
77,-27.236685918448803,1647499290.6436872
78,-26.513517815103512,1647499293.6472905
79,-26.736847598498507,1647499296.6506913
80,-28.323467727661892,1647499299.654529
81,-26.37097519280403,1647499302.6588933
82,-26.19748548085751,1647499305.6635141
83,-27.951690799455115,1647499308.668926
84,-27.06295868626408,1647499311.6734586
85,-26.451843455796826,1647499314.678177
86,-27.108340732668776,1647499317.6810513
87,-30.994791691585213,1647499320.6856048
88,-27.86064876557452,1647499323.6892252
89,-25.88570241435402,1647499326.69294
90,-27.712563795778667,1647499329.6975374
91,-25.821723767320155,1647499332.703881
92,-27.7972021287252,1647499335.7085066
93,-23.98738962834668,1647499338.7126698
94,-26.567553443212528,1647499341.7151296
95,-27.81402879160194,1647499344.7184527
96,-28.577772011865445,1647499347.7229762
97,-28.137541195953688,1647499350.7271738
98,-28.61705311648577,1647499353.7319632
99,-27.9985638850899,1647499356.735629
100,-27.569084368578835,1647499359.7398193
101,-26.91432764052681,1647499362.744784
102,-38.20947158774206,1647499365.7485805
103,-27.312206265836206,1647499368.7519813
104,-27.537443602582616,1647499371.7555048
105,-27.147398960696194,1647499374.759568
106,-26.22974605030045,1647499377.763429
107,-26.51494310479508,1647499380.7680888
108,-25.463727793919748,1647499383.772168
109,-26.853725382788202,1647499386.7755015
110,-27.495642806049965,1647499389.7827144
111,-26.64050584749475,1647499392.7880638
112,-26.305818986768923,1647499395.7942066
113,-25.243683051714086,1647499398.8005364
114,-22.899158593280088,1647499401.8083434
115,-26.35023957478587,1647499404.8137493
116,-28.1671189425029,1647499407.8197114
117,-26.917792678274832,1647499410.8226953
118,-27.774993281034423,1647499413.8332148
119,-26.872931100977997,1647499416.8408594
120,-26.827377694965445,1647499419.8450851
121,-27.105997667157087,1647499422.850741
122,-27.21915888881093,1647499425.8563116
123,-28.338072701642552,1647499428.8658807
124,-27.97091715601413,1647499431.8666198
125,-25.476799757445832,1647499434.8767362
126,-25.123958301324326,1647499437.8888218
127,-26.344191516878826,1647499440.8918703
128,-27.462254884442302,1647499443.8954961
129,-24.584114613323315,1647499446.902416
130,-27.547303139945917,1647499449.9080646
131,-29.266713328339325,1647499452.9157348
132,-25.67037404817745,1647499455.921081
133,-29.350468869070173,1647499458.9295876
134,-27.731750079237734,1647499461.937636
135,-26.89034607747134,1647499464.9435651
136,-25.960171508683803,1647499467.9497485
137,-27.22958655237824,1647499470.9548974
138,-26.249335278018464,1647499473.9600935
139,-28.000006586572567,1647499476.9647024
140,-27.633335589098728,1647499479.9710877
141,-26.839031984458728,1647499482.9780173
142,-27.18334571318363,1647499485.9860766
143,-26.14442209801006,1647499488.9917006
144,-27.38508150509132,1647499491.9985557
145,-32.39481129563682,1647499495.0045192
146,-26.015937600023005,1647499498.0093126
147,-26.1428198124158,1647499501.017069
148,-27.72521066278142,1647499504.0223722
149,-26.907881330063475,1647499507.028142
150,-27.17778618225526,1647499510.0343304
151,-27.95785630839973,1647499513.0406115
152,-26.41391151394935,1647499516.0475748
153,-26.83263867995398,1647499519.050959
154,-26.508964582036864,1647499522.0571754
155,-25.81950578466121,1647499525.0634387
156,-25.3418864345171,1647499528.0693052
157,-26.718741460339512,1647499531.0751216
158,-25.74881369633626,1647499534.0792112
159,-27.38875437135178,1647499537.0842574
160,-26.699707587314588,1647499540.0864997
161,-26.758415945371393,1647499543.0884118
162,-28.287562631667416,1647499546.0924282
163,-28.70454426174756,1647499549.0953052
164,-26.864306047779348,1647499552.0992258
165,-26.41823795382066,1647499555.1038277
166,-27.344870808762803,1647499558.1084561
167,-28.1185598999259,1647499561.112111
168,-31.251089917245945,1647499564.115893
169,-27.310866199164476,1647499567.1208632
170,-24.961225929870583,1647499570.123362
171,-25.400786049051735,1647499573.1279645
172,-24.815362192424274,1647499576.1321242
173,-24.83905226919121,1647499579.1364782
174,-25.05740474482855,1647499582.1397452
175,-27.841719390656483,1647499585.1438024
176,-26.24520485657389,1647499588.1478462
177,-26.9738667691861,1647499591.1508384
178,-30.09128379913893,1647499594.1554852
179,-28.26965639188484,1647499597.1584888
180,-27.16888685021171,1647499600.1638029
181,-26.963024646843138,1647499603.1666157
182,-27.649637391200205,1647499606.1687238
183,-26.45348157724182,1647499609.172373
184,-26.06793869296992,1647499612.1757927
185,-28.007414690999703,1647499615.178897
186,-27.386784847568105,1647499618.183723
187,-27.977749156159767,1647499621.1875677
188,-27.20926600717241,1647499624.1908076
189,-27.803350127540785,1647499627.194318
190,-26.92872945601908,1647499630.1977708
191,-27.181934183729187,1647499633.2016191
192,-28.359715408128213,1647499636.2052698
193,-25.98690837371502,1647499639.2092743
194,-25.99360523589063,1647499642.2118838
195,-27.24829919250078,1647499645.2160382
196,-28.188231351723708,1647499648.219046
197,-27.32931593351317,1647499651.2231371
198,-27.241212072933937,1647499654.2270088
199,-27.185396776577715,1647499657.2314448
200,-26.923705889030394,1647499660.2346087
201,-28.001662664718353,1647499663.2377295
202,-26.088898033152127,1647499666.2411907
203,-26.562279368662345,1647499669.245958
204,-26.169471966480803,1647499672.2494147
205,-27.321260595627507,1647499675.2530344
206,-26.713661011396294,1647499678.2570035
207,-27.944923237207227,1647499681.2610965
208,-22.44083102118683,1647499684.2653534
209,-27.48423600896026,1647499687.2695675
210,-26.874424549946074,1647499690.2733352
211,-28.035323300803032,1647499693.2772164
212,-32.25678459375872,1647499696.2811356
213,-27.261606370795487,1647499699.2851782
214,-26.368520348089675,1647499702.2884374
215,-25.203114080238542,1647499705.2921617
216,-26.28960547455455,1647499708.2957034
217,-25.95236955254214,1647499711.2992346
218,-25.218036568934895,1647499714.302964
219,-26.198528607199574,1647499717.3055263
220,-26.910410089178697,1647499720.310564
221,-26.669896821150342,1647499723.3144739
222,-28.487957031838814,1647499726.3182573
223,-26.987022875456802,1647499729.3213067
224,-27.054715383917237,1647499732.3243763
225,-27.16307534696724,1647499735.3279035
226,-29.83433710474436,1647499738.3324509
227,-23.83410463737653,1647499741.3416798
228,-24.434768348676826,1647499744.3453643
229,-25.058649238853018,1647499747.3491957
230,-26.95296499542449,1647499750.3533762
231,-26.492130562621323,1647499753.357558
232,-27.894613433053326,1647499756.3620756
233,-26.961312815108624,1647499759.3648334
234,-26.789088967274605,1647499762.3680718
235,-26.697960682347272,1647499765.3706567
236,-28.272414734868903,1647499768.3752692
237,-26.247091960344505,1647499771.3795576
238,-27.554500160963002,1647499774.383988
239,-24.557809790524725,1647499777.386225
240,-26.9032813246369,1647499780.389678
241,-26.56222813162499,1647499783.3931875
242,-26.684711359649487,1647499786.3968189
243,-27.305728769827088,1647499789.4007611
244,-26.516448956730557,1647499792.4046018
245,-26.159485720397832,1647499795.407719
246,-26.886091361496682,1647499798.4119358
247,-26.791954171317077,1647499801.4205012
248,-28.42415294507988,1647499804.4236953
249,-25.775637502022324,1647499807.4275243
250,-27.638567336757525,1647499810.4306967
251,-27.007244319651345,1647499813.4353807
252,-25.919903011753632,1647499816.438787
253,-27.883964879807447,1647499819.4415476
254,-26.642849761866156,1647499822.4451041
255,-26.842145880349587,1647499825.44858
256,-26.674072231398185,1647499828.4522152
257,-27.1203929770557,1647499831.4575388
258,-26.288211011617314,1647499834.4622297
259,-27.520542262408107,1647499837.4652915
260,-28.331439122170018,1647499840.4706616
261,-28.247934133187655,1647499843.475511
262,-26.942380535678627,1647499846.4784212
263,-27.50520136502671,1647499849.4827678
264,-27.475473072674085,1647499852.4872835
265,-27.779374526784213,1647499855.491489
266,-27.29351151658354,1647499858.496542
267,-27.947625746372324,1647499861.5002673
268,-27.821480404677427,1647499864.503722
269,-24.760553934592725,1647499867.5078704
270,-27.488176981051875,1647499870.5104966
271,-26.94389911881878,1647499873.514107
272,-25.512827081956942,1647499876.5194368
273,-25.917095591995704,1647499879.5230336
274,-27.10642785014411,1647499882.52706
275,-26.443639508857302,1647499885.5305984
276,-27.400711405041665,1647499888.5358617
277,-28.231440996445578,1647499891.5400467
278,-25.63512594710648,1647499894.5429308
279,-27.50354714730704,1647499897.5469644
280,-27.2342721000424,1647499900.5510833
281,-27.486177886566367,1647499903.5548904
282,-27.158733491599623,1647499906.5581563
283,-25.214323915750857,1647499909.5611424
284,-30.313213985976116,1647499911.563809
285,-26.57056122535563,1647499914.569525
286,-26.265063627851557,1647499917.5725913
287,-25.67804426195911,1647499920.5771754
288,-21.863313424553603,1647499923.5800517
289,-27.01776430977139,1647499926.5842535
290,-27.085052140310516,1647499929.5878747
291,-27.542426346194823,1647499932.591604
292,-27.577235902794634,1647499935.59436
293,-25.268857460286004,1647499938.5969734
294,-26.648394191500618,1647499941.600315
295,-25.982493456781718,1647499944.605781
296,-35.920902751119826,1647499947.6128955
297,-27.556284807017544,1647499950.6159456
298,-25.78824054379053,1647499953.6202838
299,-27.515614499554932,1647499956.6237507
300,-26.540640935699255,1647499959.6261954
301,-27.093310094312887,1647499962.6299484
302,-27.486776987736818,1647499965.633606
303,-26.068370000868725,1647499968.636399
304,-26.976691402359556,1647499971.6386259
305,-29.079396249048763,1647499974.642827
306,-26.950569062502048,1647499977.6458087
307,-27.388258762691372,1647499980.6488218
308,-27.186884371360843,1647499983.6521273
309,-26.853126026793607,1647499986.6561186
310,-26.821114646250244,1647499989.6585798
311,-28.171859861717284,1647499992.6634545
312,-27.576868968302335,1647499995.668173
313,-27.263181335961526,1647499998.6717002
314,-26.72772591915683,1647500001.6744602
315,-26.739534285393287,1647500004.6789467
316,-26.755193595903492,1647500007.6814003
317,-27.852422846885638,1647500010.6844418
318,-30.955369218148633,1647500012.6879215
319,-26.62107568294063,1647500015.6912355
320,-26.9424515238025,1647500018.6944134
321,-26.844557769020437,1647500021.698812
322,-27.314832294589948,1647500024.7016704
323,-27.3274644307834,1647500027.7065632
324,-27.172194747066623,1647500030.711065
325,-26.313623053469357,1647500033.7138329
326,-27.21243680096963,1647500036.7183685
327,-28.0953314075622,1647500039.722077
328,-24.42062442094103,1647500042.7259939
329,-26.883119396215488,1647500045.7297077
330,-25.411789503346647,1647500048.7332952
331,-27.482913673316492,1647500051.7375054
332,-26.482660494667986,1647500054.7403717
333,-27.769788408459267,1647500057.7442913
334,-27.74027690592448,1647500060.748387
335,-26.86359339937766,1647500063.7514555
336,-27.58591099925288,1647500066.7550666
337,-25.742469988372648,1647500069.758143
338,-24.909518374568446,1647500072.7620194
339,-27.856249705868287,1647500075.7652793
340,-26.00381365278998,1647500078.7686746
341,-26.77795947730072,1647500081.7754772
342,-26.108725196538717,1647500084.7823315
343,-27.95769918151141,1647500087.786761
344,-25.367544276240583,1647500090.7929583
345,-27.062705546678668,1647500093.802653
346,-26.314606787229025,1647500096.80948
347,-26.905829749847562,1647500099.8158402
348,-28.937980601342346,1647500102.8247952
349,-26.06181347742528,1647500105.8298035
350,-27.21306553899522,1647500108.836871
351,-27.77530525712015,1647500111.8428345
352,-28.30164176620574,1647500114.8487456
353,-31.13509236862378,1647500117.8561716
354,-26.566021431510578,1647500120.8626266
355,-27.826808054277866,1647500123.8706124
356,-26.774472271299615,1647500126.8752186
357,-26.575425058089206,1647500129.8812778
358,-26.50220713220483,1647500132.8880527
359,-27.394208978151298,1647500135.8947222
360,-26.740349317152006,1647500138.901629
361,-25.783226938832705,1647500141.9077625
362,-24.553579782172537,1647500144.9129603
363,-26.476610539544748,1647500147.9189878
364,-26.242192981067458,1647500150.925277
365,-25.827793812638898,1647500153.9318619
366,-29.3609081083559,1647500156.9411232
367,-28.904601432823178,1647500159.9434228
368,-27.56216631979631,1647500162.9486763
369,-27.184639310470104,1647500165.9570982
370,-27.244294202149867,1647500168.9616737
371,-26.893004269541496,1647500171.9687495
372,-29.108644568737187,1647500174.9788294
373,-26.602981202585045,1647500177.982751
374,-25.872999149564098,1647500180.9995885
375,-26.877713096392046,1647500184.0086682
376,-36.526226223801835,1647500187.012422
377,-26.77521020895984,1647500190.0174294
378,-27.470883172402853,1647500193.0216913
379,-25.29624791289478,1647500196.0249014
380,-26.97005416528692,1647500199.0292134
381,-26.6174241665058,1647500202.0355647
382,-27.047854460498506,1647500205.044588
383,-27.207908780066507,1647500208.0506783
384,-28.220603746695737,1647500211.0566876
385,-26.724249987067438,1647500214.0616724
386,-28.07000192625889,1647500217.0702145
387,-26.68399535814884,1647500220.0764794
388,-28.03486925579641,1647500223.0839934
389,-34.72124479208236,1647500226.0889306
390,-26.71280430535477,1647500229.0968263
391,-27.66353362065643,1647500232.1035929
392,-30.417424576176536,1647500235.1108932
393,-23.48142959658074,1647500238.112302
394,-25.885931557451432,1647500241.1156216
395,-26.393897574076835,1647500244.1265016
396,-27.357352824208533,1647500247.131836
397,-26.07182500595143,1647500250.1389449
398,-28.12195285618386,1647500253.1467474
399,-27.055251768590058,1647500256.1537964
400,-31.749576935800146,1647500259.1603873
401,-26.70287822426417,1647500262.1648252
402,-26.743528809442182,1647500265.1727777
403,-27.409291216505608,1647500268.17737
404,-27.909444167646694,1647500271.186488
405,-39.749639625709214,1647500274.199739
406,-26.39287721454333,1647500277.202177
407,-27.14874699703376,1647500280.2049568
408,-26.77839739005933,1647500283.210566
409,-26.49157150183185,1647500286.2170274
410,-28.487514203984418,1647500289.2218127
411,-27.673594185759544,1647500292.2278507
412,-26.451082721874165,1647500295.235633
413,-26.890041602282974,1647500298.2417126
414,-26.560440287600287,1647500301.248206
415,-24.40838036128129,1647500304.2549038
416,-26.807611854579616,1647500307.2607014
417,-26.683312074994813,1647500310.2665763
418,-26.907116669685124,1647500313.274462
419,-25.16566524794234,1647500316.2790723
420,-26.052880517693534,1647500319.2858784
421,-27.172754228249104,1647500322.2924986
422,-27.20846266952319,1647500325.2992427
423,-28.26316265928811,1647500328.305838
424,-25.6837986423181,1647500331.3117387
425,-26.940692102147054,1647500334.3191133
426,-27.969809824650525,1647500337.3252468
427,-26.59119801211204,1647500340.3319292
428,-27.656791939061097,1647500343.3375962
429,-27.482966876708023,1647500346.3427768
430,-24.367144849582562,1647500349.348282
431,-27.335009438894772,1647500352.3530107
432,-28.22455988914186,1647500355.3597515
433,-26.802181770661285,1647500358.364855
434,-28.539989961190376,1647500361.3718061
435,-25.24786406938146,1647500364.3755522
436,-28.40051190399821,1647500367.378753
437,-26.919830124770485,1647500370.3828142
438,-28.66775300990849,1647500373.387254
439,-27.28266776530115,1647500376.3922544
440,-27.821272460493088,1647500379.396411
441,-27.926239313922252,1647500382.40045
442,-27.38730371312238,1647500385.4047303
443,-32.24430563581647,1647500388.4087157
444,-26.628746250534718,1647500391.4121125
445,-25.91129233316195,1647500394.4163802
446,-28.433818688587042,1647500397.4193618
447,-27.02734410367861,1647500400.4233353
448,-27.28111451889909,1647500403.42767
449,-28.020069837845263,1647500406.4306483
450,-28.817765613105514,1647500409.433978
451,-27.833474853777965,1647500412.4384968
452,-28.054256609524526,1647500415.441671
453,-27.31141406961206,1647500418.4453099
454,-27.045334828265254,1647500421.4489658
455,-26.01996190841597,1647500424.453387
456,-26.95814956300947,1647500427.4574392
457,-26.840928486540975,1647500430.4612412
458,-25.18650167741788,1647500433.4656196
459,-25.63613703546085,1647500436.4698634
460,-27.784252045587255,1647500439.4731634
461,-27.15283251165921,1647500442.4761806
462,-26.20055280934836,1647500445.478759
463,-26.046781651270678,1647500448.483355
464,-28.432020969329614,1647500451.4876983
465,-26.089919440012665,1647500454.493403
466,-28.268787144966367,1647500457.4968812
467,-25.91369516739345,1647500460.500758
468,-27.289377878837445,1647500463.5033855
469,-26.642247402299404,1647500466.5073848
470,-26.22827562629964,1647500469.5117378
471,-26.997942474711266,1647500472.5159056
472,-28.690526249091135,1647500475.5196042
473,-26.9257374438569,1647500478.5235062
474,-26.80999234015235,1647500481.5283177
475,-26.45218448210522,1647500484.5321143
476,-34.934517702748394,1647500487.5362277
477,-27.374376607021457,1647500490.5411336
478,-28.42703180985543,1647500493.5448875
479,-26.466735809129094,1647500496.5495152
480,-26.281041134690085,1647500499.552533
481,-27.4539359272327,1647500502.5576239
482,-26.312895298678676,1647500505.5621035
483,-26.616825831396245,1647500508.5661156
484,-26.468915216293663,1647500511.5693402
485,-26.238266328454678,1647500514.5741627
486,-25.447896187790118,1647500517.578676
487,-26.516024195253827,1647500520.5821629
488,-27.199513974916954,1647500523.5864902
489,-28.203264377946283,1647500526.5902529
490,-25.568395102652058,1647500529.5936377
491,-27.594336427090344,1647500532.59757
492,-27.07963281265861,1647500535.601422
493,-28.092774022683805,1647500538.6047254
494,-25.618367973775133,1647500541.6095223
495,-27.184232181114268,1647500544.6141963
496,-24.387318463573337,1647500547.6179893
497,-26.477446904267637,1647500550.6217418
498,-26.760658926109592,1647500553.627009
499,-25.826482044552993,1647500556.6321056
500,-26.24415341229641,1647500559.6364088
501,-27.531224995794897,1647500562.6405149
502,-26.617148140291526,1647500565.6450453
503,-26.375809706389568,1647500568.6491182
