# iterator, reward, timestamp 
1,-116.2432307205403,1659323938.3767176
2,-105.34086291602475,1659323941.4811447
3,-68.76912334287286,1659323944.5872514
4,-103.67727313279056,1659323947.6917682
5,-105.64086477397359,1659323951.6968262
6,-81.90472837654885,1659323954.8003833
7,-102.03444957733154,1659323957.9032402
8,-81.50144412293726,1659323963.0083125
9,-82.09847456540112,1659323968.0127306
10,-105.75820807860033,1659323974.120519
11,-67.42610114155516,1659323977.2229433
12,-102.03719139099121,1659323980.3271062
13,-84.87974033401626,1659323983.431318
14,-102.0280122756958,1659323987.5368192
15,-24.709750376866662,1659323990.6432412
