# iterator, reward_latency, reward_throughput, timestamp 
1,76.54041051864624,957.2878171871707,1656373278.6848173
2,55.72625001271566,1181.636726546895,1656373282.149256
3,91.82647864023845,1181.636726546895,1656373285.6086457
4,94.48202451070149,957.1286141575407,1656373288.6102057
5,94.52573458353679,958.0838323353204,1656373292.0485492
6,94.41800912221272,958.0838323353204,1656373296.529959
7,94.43342685699463,958.0838323353204,1656373299.9739294
8,102.25152969360352,958.0838323353204,1656373303.433965
9,74.17142391204834,957.7654262760424,1656373306.9095054
10,73.95756244659424,958.0838323353204,1656373309.9120884
11,56.44539992014567,958.0838323353204,1656373313.3580413
12,46.27553621927897,958.0838323353746,1656373316.3617206
13,74.61400826772054,958.0838323353204,1656373319.8417299
14,127.46059894561768,958.0838323353204,1656373324.2854364
15,126.36828422546387,957.1286141575407,1656373328.285711
16,71.43978277842204,957.7654262760603,1656373331.7493777
