1,0.38814328007388804,1660740315.0441945
2,1.0,1660740319.0690596
3,-0.7004506480556533,1660740323.193858
4,1.0,1660740334.285825
5,-0.7656903097177109,1660740338.3942053
6,-0.0037203780918835354,1660740341.4983547
7,-0.004919233639124936,1660740346.6235633
8,-0.004656143856301283,1660740355.711341
9,-0.7016624360384713,1660740359.8237042
10,1.0,1660740363.94701
11,-0.005434911888028806,1660740368.0531695
12,-0.7011935808384048,1660740376.1445549
13,-0.004877788877991339,1660740381.2528062
14,-0.004316851725429452,1660740387.3613355
15,-0.4485057010123841,1660740401.4808521
16,0.6511226896850274,1660740405.60487
17,-0.8348051948052284,1660740421.698623
18,0.6525144566291028,1660740425.8139713
19,0.7954648054219496,1660740443.9370213
20,0.6518482163060468,1660740448.040798
21,0.6571628427568295,1660740452.1454735
22,1.0,1660740459.2565103
23,0.6541636726540178,1660740465.3844247
24,0.6544700729895376,1660740469.4737434
25,-0.6712707917499674,1660740473.5798068
26,-0.8341652694611452,1660740477.68687
27,-1.0,1660740483.8011246
28,-0.4501741349473897,1660740487.9243534
29,0.47067145692127293,1660740496.0377645
30,-0.4485588822357533,1660740510.1386545
31,-0.6695997335998007,1660740524.257666
32,0.6504590818356561,1660740537.3745787
33,0.6751840803133317,1660740544.4832501
34,-0.8341677419540048,1660740548.6096685
35,-0.8336751209573521,1660740554.6963892
36,0.5959999998085478,1660740558.823288
37,0.6663952095801606,1660740562.9296699
38,1.0,1660740570.0191064
39,-0.8334039842731735,1660740575.1440015
40,1.0,1660740580.2561333
41,0.6641402537288368,1660740584.340498
42,-0.4438572604569678,1660740589.448749
43,1.0,1660740594.5537639
44,1.0,1660740601.6615546
45,-0.0016427306028435316,1660740607.7656884
46,-0.8314623999288586,1660740613.8789945
47,1.0,1660740617.0021377
48,1.0,1660740623.0957396
49,1.0,1660740635.228075
50,1.0,1660740651.3454552
51,-0.10747385956521953,1660740658.4515975
52,1.0,1660740664.5471842
53,1.0,1660740668.6485431
54,-0.004254787481945784,1660740672.7557054
55,-0.002744651224008451,1660740676.880325
56,1.0,1660740680.96985
57,-0.0045825334523514226,1660740691.086163
58,1.0,1660740694.1892297
59,-0.7015618409535386,1660740697.3093114
60,-0.002744651222809994,1660740701.3996575
61,-0.7019941270737157,1660740719.536408
62,-0.7676514133752624,1660740728.649781
63,-0.00342857142877408,1660740744.7463555
64,1.0,1660740748.877488
65,1.0,1660740764.993467
66,-0.00530497350688853,1660740769.0810752
67,1.0,1660740772.1854677
68,1.0,1660740782.299967
69,-0.7002006822687643,1660740787.4219587
70,-0.6996321778023327,1660740790.5118077
71,-0.6998509105317557,1660740794.61424
72,-0.2227359953935536,1660740798.7374275
73,1.0,1660740804.8309002
74,1.0,1660740812.9433694
75,0.0017556177960988135,1660740819.0544724
76,-0.002818999994310706,1660740832.1692586
77,0.0019291053773240808,1660740843.285125
78,1.0,1660740847.4075334
79,1.0,1660740850.494689
80,1.0,1660740861.607849
81,1.0,1660740865.7129538
82,1.0,1660740869.83951
83,-0.7648578621373152,1660740873.949379
84,1.0,1660740877.0340524
85,0.002168066780699262,1660740883.1345499
86,-0.7005235788208537,1660740887.2467952
87,0.0021147867274192785,1660740891.3541982
88,-0.6990788471054925,1660740895.4604716
89,-0.6666346666666667,1660740898.5826302
90,-0.6987608590811902,1660740902.6772006
91,1.0,1660740906.7815752
92,1.0,1660740911.8881671
93,0.0021441504257816513,1660740920.0136912
94,1.0,1660740923.1191084
95,1.0,1660740934.2161572
96,1.0,1660740950.3372524
97,1.0,1660740954.4363368
98,1.0,1660740961.5696921
99,1.0,1660740965.6584668
100,1.0,1660740973.7706566
101,-0.003898826273866619,1660740977.8788373
102,-0.004361824985558012,1660740981.8814607
103,-0.005048412158515305,1660740989.8897226
104,-8.7896126882794e-06,1660740995.0138242
105,1.0,1660741003.105627
106,1.0,1660741007.230221
107,1.0,1660741011.3216648
108,1.0,1660741017.4298224
109,1.0,1660741021.5532806
110,-0.0005588822359354236,1660741025.6398735
111,1.0,1660741028.7646852
112,-0.0005108724004104733,1660741032.7695687
113,-0.4442557362798467,1660741036.8772547
114,0.6519480519477157,1660741046.972829
115,0.6652364025702718,1660741051.0986922
116,1.0,1660741055.102123
117,0.6663331006704935,1660741060.213328
118,1.0,1660741074.3269572
119,-0.7002876423154369,1660741082.4388888
120,-0.5550293333333334,1660741088.5509021
121,-0.0008523539581707058,1660741092.633924
122,-0.0003520106561235152,1660741096.748832
123,-0.7004703336577345,1660741102.8453443
124,-0.6320127872538924,1660741107.9447522
125,1.0,1660741112.0743878
126,0.226688922217307,1660741116.165848
127,-0.631635369566063,1660741120.2881272
128,1.0,1660741123.3806787
129,-0.7660832923037403,1660741138.4937894
130,1.0,1660741142.5954437
131,1.0,1660741146.7278671
132,0.0022084078686328916,1660741150.7155242
133,0.0020487272299104372,1660741155.8202615
134,1.0,1660741159.9289818
135,-0.0013501069791652261,1660741168.0393877
136,1.0,1660741171.161632
137,1.0,1660741177.2553594
138,1.0,1660741191.3718395
139,-0.008884416734322905,1660741194.4942873
140,1.0,1660741198.5956113
141,-0.0014006539027647425,1660741207.693554
142,0.003684747244484257,1660741211.8162823
143,1.0,1660741216.9062502
144,-0.6990949100802886,1660741221.0136585
145,-0.00023088845381575326,1660741225.1198158
146,1.0,1660741235.1309607
147,-0.7014066643228439,1660741243.2418916
148,1.0,1660741251.3529358
149,1.0,1660741257.4608233
150,1.0,1660741262.586809
151,-0.10982302069409347,1660741271.702576
152,1.0,1660741275.7082534
153,-0.11009695604046109,1660741279.6973655
154,1.0,1660741290.705553
155,1.0,1660741293.7287996
156,-0.10916269732597113,1660741309.725631
157,1.0,1660741313.7503803
158,1.0,1660741318.7629807
159,1.0,1660741326.7492135
160,-0.10897857943062857,1660741332.7859375
161,1.0,1660741336.7799442
162,-0.7329628742721003,1660741340.7671561
163,1.0,1660741347.8765917
164,1.0,1660741351.985602
165,1.0,1660741355.105312
166,-0.10886797233292445,1660741367.2011156
167,-0.10858815708797286,1660741371.309458
168,-0.7325924151899017,1660741381.4210246
169,1.0,1660741384.5463235
170,1.0,1660741388.6341922
171,1.0,1660741394.7599046
172,-0.7351601067188671,1660741397.8648076
173,1.0,1660741406.9535255
174,-0.7346201395810592,1660741412.0681875
175,-0.11545363908329079,1660741418.1724823
176,-0.11392781585364804,1660741423.2975326
177,-0.11618803204534281,1660741427.401592
178,1.0,1660741431.49069
179,1.0,1660741443.6075742
180,1.0,1660741447.7083883
181,1.0,1660741451.8184497
182,1.0,1660741455.924598
183,1.0,1660741460.0468721
184,1.0,1660741466.1402175
185,-0.11659277781455948,1660741471.246904
186,1.0,1660741474.34417
187,-0.11676139163593467,1660741480.4578865
188,1.0,1660741484.579359
189,1.0,1660741490.6893358
190,1.0,1660741495.7778118
191,1.0,1660741504.8899512
