# iterator, reward_latency, reward_throughput, timestamp 
1,63.5076363881429,957.4470202151188,1655391469.8074772
2,75.45693715413411,957.1286141581013,1655391473.285025
3,90.12715021769206,958.0838323349398,1655391476.7449658
4,72.94543584187825,959.0409590419258,1655391480.181645
5,126.71995162963867,958.0838323349398,1655391483.655203
6,77.75525252024333,957.7654262767651,1655391488.1167083
7,71.04766368865967,957.1286141534725,1655391491.560949
8,94.43918863932292,957.4470202139615,1655391498.0264857
9,54.25910154978434,957.7654262744508,1655391501.4864964
10,94.15074189503987,957.1286141604156,1655391504.9482732
11,90.41730562845866,1403.788634094074,1655391507.9676042
12,73.37812582651775,957.1286141604156,1655391511.4100466
13,97.99206256866455,957.1286141534725,1655391516.873228
14,93.3452844619751,958.0838323349398,1655391520.35266
15,70.34651438395183,958.0838323349398,1655391526.8006194
16,72.22990194956462,957.4470202139615,1655391530.2775185
17,104.3177843093872,959.0409590442492,1655391533.736314
18,123.75771999359131,958.0838323349398,1655391540.1856017
19,72.27575778961182,958.0838323349398,1655391543.6617913
20,54.01662985483805,959.0409590372784,1655391547.097116
21,73.22919368743896,959.0409590372784,1655391551.570746
22,94.26510334014893,958.0838323349398,1655391555.0145168
23,93.49342187245686,957.1286141534725,1655391558.4734688
24,52.331248919169106,957.4470202185904,1655391561.9362683
25,125.26774406433105,957.1286141604156,1655391565.3934224
26,92.1565294265747,957.4470202185903,1655391571.8533804
27,93.65709622701009,958.0838323395777,1655391579.881132
28,125.07200241088867,959.0409590442492,1655391588.328769
29,92.04363822937012,957.1286141581013,1655391592.8060439
30,91.18402004241943,957.4470202139615,1655391597.2514637
31,128.10039520263672,1293.4131736521686,1655391603.715433
32,53.924123446146645,957.1286141604156,1655391607.1784325
33,93.13591321309407,1181.6367265464257,1655391613.6533778
34,74.06012217203777,958.0838323349398,1655391617.116086
35,37.58509953816732,957.4470202139615,1655391620.5562465
36,24.239261945088703,958.0838323349398,1655391623.577304
37,24.041096369425457,958.0838323349398,1655391626.564156
38,26.285608609517414,957.1286141581013,1655391629.5860417
39,25.321245193481445,959.3612774449799,1655391632.573892
40,24.493734041849773,957.1286141581013,1655391635.5774431
41,25.724212328592937,957.7654262767651,1655391638.5817637
42,24.667541186014812,958.7219168031655,1655391641.6011226
43,24.80463186899821,958.0838323395778,1655391644.6057904
44,26.56869093577067,958.0838323349398,1655391647.5935898
45,23.763219515482586,957.4470202139615,1655391650.5954273
46,25.360822677612305,958.4028745760143,1655391653.5985188
47,23.010849952697754,958.0838323349398,1655391656.6184294
48,26.176174481709797,959.3612774449799,1655391659.6209369
49,26.406248410542805,958.0838323349398,1655391662.6089337
50,25.548259417215984,958.0838323349398,1655391665.6126914
51,23.72439702351888,958.4035107449909,1655391668.6325366
52,26.33670965830485,957.1286141604156,1655391671.6368933
53,26.28823121388753,958.0838323349398,1655391674.6222308
54,25.322238604227703,1070.06851573502,1655391677.6256764
55,26.074846585591633,957.1286141604156,1655391680.6284385
56,25.37385622660319,958.4028745713763,1655391683.6276355
57,25.365114212036133,958.7219168078128,1655391686.6303375
58,25.460203488667805,958.7219168078128,1655391689.631629
59,24.92038408915202,1069.223467327464,1655391692.6381867
60,25.478164354960125,958.403510749638,1655391695.6410825
61,26.514728864034016,957.1286141604156,1655391698.6479483
62,27.539610862731934,958.4028745713763,1655391701.668526
63,26.564836502075195,957.1286141581013,1655391704.6711493
64,25.587161382039387,958.0838323349398,1655391707.658091
65,22.440354029337566,957.4470202139615,1655391710.661852
66,25.729139645894367,958.4028745713763,1655391713.6609764
67,27.954379717508953,959.0409590419257,1655391716.6852608
68,16.01843039194743,954.9124194523342,1655391719.6891274
69,23.986220359802246,958.0838323349398,1655391722.6936092
70,26.06852849324544,958.0838323349398,1655391725.6800902
71,23.958802223205566,956.4930705871607,1655391728.682056
72,26.128490765889484,956.8108423749454,1655391731.685602
73,26.299556096394856,958.0838323349398,1655391734.688284
74,24.710536003112793,956.4930705894752,1655391737.7064438
75,25.2763827641805,958.72255488996,1655391740.6949852
76,24.570624033610027,958.0838323349398,1655391743.694133
77,25.950153668721516,958.0838323349398,1655391746.7004585
78,25.356650352478027,957.7660624503982,1655391749.702872
79,26.3139804204305,958.0838323349398,1655391752.7228518
80,25.679826736450195,958.0838323349398,1655391755.7260902
81,23.485859235127766,956.8114766476498,1655391758.7123353
82,22.0797856648763,1068.7936191380443,1655391761.716632
83,22.61197566986084,956.8114766476498,1655391764.7372227
84,25.864839553833008,957.128614155787,1655391767.7400153
85,25.232990582784016,957.1286141604156,1655391770.7426748
86,27.22279230753581,958.0838323349398,1655391773.7323444
87,25.756557782491047,957.7654262767651,1655391776.7354925
88,25.6650447845459,957.1286141604156,1655391779.7550142
89,25.58422088623047,955.5410199963941,1655391782.7589123
90,25.46413739522298,958.4028745690526,1655391785.7638733
91,24.790525436401367,1068.7936191411688,1655391788.7490268
92,25.348742802937824,957.128614155787,1655391791.7694077
93,20.210742950439453,957.7660624503982,1655391794.7742522
94,23.93074830373128,958.0838323349398,1655391797.7613344
95,23.337046305338543,956.4930705871607,1655391800.762305
96,26.179273923238117,958.0857427736105,1655391803.7672043
97,25.37059783935547,958.0838323349398,1655391806.7874272
98,25.5049467086792,959.0409590442492,1655391809.7850134
99,24.83077843983968,959.0409590396021,1655391812.7906337
100,26.90442403157552,958.0838323349398,1655391815.7787404
101,24.796326955159504,957.1305150897947,1655391818.78335
102,27.873635292053223,957.7660624527033,1655391821.8036783
103,30.934731165568035,957.4470202185904,1655391824.7907395
104,25.624712308247883,957.1286141604156,1655391827.7959971
105,23.317138353983562,957.1286141534725,1655391830.7990355
106,24.701396624247234,957.7654262744508,1655391833.8024912
107,23.951212565104168,958.0838323349398,1655391836.822676
108,24.80157216389974,958.0838323349398,1655391839.8262248
109,24.722973505655926,958.0838323349398,1655391842.8286612
110,23.657361666361492,958.0838323349398,1655391845.8326256
111,26.552279790242512,957.128614155787,1655391848.8177643
112,24.07515048980713,956.4930705894752,1655391851.8232875
113,25.159041086832683,958.7219168078128,1655391854.8431253
114,25.04571278889974,957.1286141604156,1655391857.8477185
115,25.49918492635091,957.1286141534725,1655391860.8351014
116,21.416664123535156,958.0838323349398,1655391863.8552904
117,23.71557553609212,957.1286141581013,1655391866.8418899
118,25.057872136433918,958.0838323349398,1655391869.8606484
119,24.280587832132976,957.1286141604156,1655391872.8650181
120,24.69511826833089,957.4470202139615,1655391875.869148
121,24.951060612996418,959.0409590396021,1655391878.8496401
122,20.319700241088867,957.1286141581013,1655391881.8732874
123,25.021831194559734,957.1286141604156,1655391884.876926
124,11.637091636657715,957.1286141534725,1655391887.8621042
125,26.976346969604492,1070.4983639135557,1655391890.8837235
