# iterator, reward, timestamp 
1,1068.793619141921,1655220631.8006964
2,957.1286141569441,1655220635.8892145
3,957.1286141569441,1655220639.8948388
4,958.0838323349398,1655220643.0120614
5,959.0409590407638,1655220646.11468
6,959.0409590407638,1655220649.2172403
7,957.447020216276,1655220652.3083158
8,958.0838323349398,1655220655.3291612
9,958.0838323349398,1655220658.4338834
10,957.7654262756079,1655220662.5415587
11,958.0838323349398,1655220665.648806
12,957.447020216276,1655220669.741189
13,1293.4131736521686,1655220675.8679216
14,1182.8171828169422,1655220679.9733171
15,957.1286141569441,1655220683.0777092
16,957.1286141569441,1655220686.1855655
17,959.0409590407638,1655220689.2850683
18,958.0838323349398,1655220692.394911
19,957.447020216276,1655220696.5013742
20,957.1286141581013,1655220699.4893947
21,957.7660624515507,1655220703.612869
22,959.0409590407638,1655220709.7135682
23,959.0409590407638,1655220714.8246486
24,958.0838323349398,1655220717.806567
25,960.0,1655220720.927223
26,959.0409590407638,1655220725.029919
27,959.0409590407638,1655220730.1169462
28,956.493070588318,1655220734.12328
29,957.1286141592585,1655220738.2451081
30,957.1286141569441,1655220741.332819
31,958.4028745702144,1655220744.4547508
32,956.1752988063146,1655220747.4577518
33,957.447020216276,1655220750.5475116
34,958.0838323349398,1655220753.5660357
35,959.0409590419257,1655220756.5684557
36,958.0838323349398,1655220759.5513878
37,959.0409590407638,1655220762.5694962
38,959.0409590407638,1655220765.5724635
39,958.0838323349398,1655220768.5740695
40,958.0838323349398,1655220771.5765212
41,959.0409590407638,1655220774.5786262
42,959.0409590407638,1655220777.5813923
43,959.0409590407638,1655220780.5841138
44,959.0409590407638,1655220783.5904424
45,957.1286141569441,1655220786.591583
46,960.0,1655220789.5744588
47,1069.8602794406827,1655220792.6003916
48,958.4028745725335,1655220795.6029363
49,958.4028745702144,1655220798.587186
50,1070.929070928853,1655220801.5876417
51,958.4028745702144,1655220804.5910654
52,1069.8602794406827,1655220807.5973303
53,959.0409590407638,1655220810.5972507
54,959.0409590407638,1655220813.5998876
55,959.0409590407638,1655220816.6010823
56,958.7219168054891,1655220819.6036427
57,958.4028745702144,1655220822.6061165
58,959.0409590407638,1655220825.607939
59,1069.8602794406827,1655220828.6095238
60,958.4028745702144,1655220831.61593
61,1069.2234673220191,1655220834.6194227
62,957.1286141581013,1655220837.6230304
63,958.7219168054891,1655220840.6256683
64,959.0409590407638,1655220843.6290803
65,958.0838323360994,1655220846.6325355
66,957.447020216276,1655221349.5379195
67,478.56430707905065,1655221352.559478
68,925.2243270183794,1655221355.5645897
69,479.0419161674699,1655221358.585193
70,479.0419161674699,1655221361.571667
71,479.5204795203819,1655221364.5744026
72,479.0419161674699,1655221367.575302
73,478.56430707847204,1655221370.5830166
74,480.0,1655221373.5823402
75,479.5204795203819,1655221376.582938
76,478.0876494020024,1655221379.5896199
77,478.56430707905065,1655221382.5946364
78,478.56430707847204,1655221385.5976875
79,479.0419161674699,1655221388.6008594
80,479.0419161674699,1655221391.6036491
81,478.56430707962926,1655221394.6078603
82,478.40542118631555,1655221397.6113474
83,591.4085914084711,1655221400.614314
84,590.229312064606,1655221403.6186728
85,478.56430707847204,1655221406.6212795
86,478.56430707962926,1655221409.6234114
87,478.56430707847204,1655221412.62848
88,479.36095840274453,1655221415.63248
89,479.0419161674699,1655221418.6347427
90,479.5204795203819,1655221421.634603
91,591.4085914084711,1655221424.6384318
92,479.0419161674699,1655221427.643689
93,479.0419161674699,1655221430.6484542
94,479.36095840274453,1655221433.647196
95,479.0419161674699,1655221436.6487217
96,478.56430707847204,1655221439.6535482
97,478.56430707905065,1655221442.6605468
98,590.8183632732129,1655221445.6661015
99,478.723510108138,1655221448.6738012
100,479.0419161674699,1655221451.6793976
101,479.0419161674699,1655221454.6849835
102,478.56430707847204,1655221457.6907582
103,479.0419161674699,1655221460.69633
104,479.0419161674699,1655221463.702132
105,478.56430707847204,1655221466.7080424
106,479.0419161674699,1655221469.7088563
107,478.56430707962926,1655221472.718366
108,478.723510108138,1655221475.72366
109,479.5204795203819,1655221478.7229145
110,479.0419161674699,1655221481.7245195
111,479.0419161674699,1655221484.7259645
112,479.5204795203819,1655221487.7281725
113,590.8183632743724,1655221490.72921
114,480.0,1655221493.732692
115,591.4085914084711,1655221496.733646
116,479.5204795203819,1655221499.7358165
